57,496,498,499,500,501,497,500,502,502,502,497,505,505,498,499,504,503,500,497,502,500,502,502,502,501,501,501,498,503,501,508,499,502,503,499,501,502,504,494,502,502,502,504,501,505,499,497,500,500,502,505,499,503,500,499,501,500,505,496,500,504,497,500,499,494,499,496,500,503,500,503,501,500,498,496,502,500,500,503,499,502,503,501,501,503,501,502,503,503,500,500,499,505,501,502,502,495,502,497,501,501,503,503,505,500,501,503,502,499,503,501,499,502,500,500,502,503,500,502,498,502,497,501,504,501,502,501,498,502,502,500,498,501,503,503,496,505,496,506,501,502,501,505,503,501,501,501,504,499,501,500,500,503,501,497,501,498,502,500,502,497,502,502,503,503,502,504,499,501,499,502,500,503,499,502,505,501,502,499,504,501,499,504,504,499,502,502,501,502,505,499,501,503,502,499,503,499,500,503,500,501,505,500,504,501,501,498,500,503,502,502,501,503,503,507,504,498,499,496,502,499,504,502,502,503,502,501,505,507,504,500,499,501,498,500,501,500,499,500,497,506,503,499,502,501,498,498,502,498,497,502,501,501,501,498,503,
61,503,505,500,502,498,500,501,500,503,501,503,500,500,501,501,502,498,504,500,502,501,498,502,500,500,502,501,505,503,502,503,503,504,502,501,501,501,501,502,503,501,500,496,505,502,492,501,502,500,502,497,504,504,504,498,504,503,502,503,503,500,501,500,498,497,502,501,500,499,494,501,505,497,497,494,501,503,497,500,503,501,500,504,505,500,501,501,498,501,499,505,507,501,502,497,501,500,499,503,499,498,503,505,495,498,502,502,499,505,503,500,499,498,503,497,501,504,500,500,504,497,504,497,499,504,498,503,500,499,497,502,498,504,501,503,501,500,503,503,498,504,501,498,498,502,501,494,499,503,504,503,501,502,502,502,498,500,501,498,501,501,496,496,498,502,502,502,502,502,503,498,500,504,501,499,502,503,502,501,502,499,501,499,504,495,503,496,496,500,500,498,497,502,503,501,501,502,500,503,504,504,502,504,498,501,501,504,501,499,503,498,499,499,503,504,496,502,502,504,503,496,506,501,500,501,501,504,501,503,501,501,500,502,500,503,502,500,500,505,499,499,497,502,508,499,501,501,501,502,497,501,501,498,503,504,501,
65,500,507,500,499,497,504,502,497,502,501,500,500,501,500,505,502,501,501,502,498,502,496,502,499,503,501,504,498,499,500,503,501,503,504,505,501,498,498,503,498,495,501,501,506,499,503,502,499,504,502,502,502,501,503,497,502,501,499,506,499,496,505,498,497,505,496,500,504,501,497,500,499,497,504,502,502,501,505,503,502,498,498,505,499,503,504,501,498,494,500,503,499,498,500,502,498,504,498,502,501,501,506,506,499,504,496,499,502,505,501,495,503,501,498,500,502,500,501,504,502,501,506,500,495,505,499,496,498,505,500,504,501,502,504,500,499,507,502,499,501,501,500,503,503,500,503,500,498,499,500,498,501,505,503,500,497,499,500,500,507,502,503,502,500,497,502,502,504,507,507,501,496,499,504,501,499,497,502,501,499,499,507,503,498,502,505,496,504,497,496,502,500,503,500,506,500,502,502,504,500,502,497,498,503,499,500,502,505,502,502,501,499,504,499,498,499,499,501,498,495,499,498,500,503,504,503,496,501,503,501,499,502,499,499,503,499,499,503,500,501,506,505,500,500,497,503,504,500,502,502,500,497,501,502,503,501,
69,503,503,503,501,501,503,504,501,502,498,504,502,498,497,501,501,504,498,498,495,499,498,498,498,503,498,494,502,497,499,493,499,501,503,500,503,503,503,498,498,500,499,502,500,501,506,503,501,504,501,500,502,500,500,500,499,500,500,497,498,504,502,503,501,504,503,502,500,501,500,501,501,500,505,502,504,497,500,503,499,501,498,497,499,500,498,500,504,505,498,500,504,502,497,502,493,502,500,502,499,496,498,499,496,502,503,500,499,499,501,497,498,499,501,502,500,499,504,502,499,505,502,500,500,500,501,496,501,500,504,498,506,499,501,503,501,498,502,504,502,497,498,500,500,500,501,504,498,503,499,503,505,502,500,499,501,503,501,502,499,504,502,501,507,506,505,503,502,501,503,501,500,504,503,499,498,503,498,504,503,501,501,498,499,500,502,503,501,502,502,500,502,498,499,501,498,502,501,499,497,501,502,504,500,497,503,502,503,499,499,509,502,501,502,502,502,503,497,501,497,503,496,497,501,497,509,500,501,497,494,503,501,498,501,502,501,500,502,500,506,497,504,501,497,498,500,502,501,499,500,499,500,503,500,499,498,
73,499,497,500,502,501,500,505,502,499,500,499,501,501,501,502,501,501,497,503,500,501,505,500,504,503,503,504,500,499,504,502,502,502,498,494,498,503,496,506,502,503,502,501,497,503,497,502,502,498,498,500,504,494,497,502,501,502,505,499,503,501,500,502,503,502,506,503,501,500,499,502,497,506,505,501,503,497,500,500,504,500,502,503,503,501,494,503,505,499,502,502,502,504,498,501,500,502,503,501,498,502,503,500,507,500,503,501,500,499,501,497,500,503,499,503,497,502,501,499,500,501,500,503,505,495,499,501,503,502,501,498,497,502,500,502,501,499,499,508,502,502,500,502,501,497,500,501,504,497,502,504,502,499,500,500,506,504,503,504,502,497,502,501,499,502,503,500,502,498,497,501,502,499,499,498,500,501,501,499,496,501,500,497,501,505,496,506,503,501,500,505,503,505,495,500,500,504,504,501,495,501,502,504,501,500,500,503,502,501,500,500,499,501,501,499,501,502,497,502,499,496,496,502,502,501,501,498,505,502,504,505,501,498,501,502,504,497,502,503,502,498,500,498,498,502,501,501,499,494,498,496,499,502,499,500,503,
77,500,497,501,501,501,501,496,501,501,496,497,501,503,500,502,498,498,502,498,500,503,501,501,502,499,502,501,499,501,503,500,498,502,499,502,502,501,505,495,498,501,501,499,502,501,497,496,498,501,494,498,501,498,498,499,499,499,499,500,502,502,496,500,504,501,499,501,499,500,503,500,500,504,500,497,498,500,501,497,502,503,504,499,503,504,501,504,498,497,503,505,502,503,504,502,497,501,503,502,502,505,500,503,501,495,501,501,506,509,504,502,503,502,499,498,499,501,499,499,503,498,498,501,501,498,500,501,504,503,502,506,498,499,500,500,502,502,501,499,503,502,500,504,502,499,499,503,502,498,498,496,501,499,501,500,501,502,500,501,501,500,503,503,499,501,498,499,499,499,496,498,496,500,503,502,501,505,501,500,506,497,504,499,501,500,500,500,496,502,504,497,503,504,499,498,503,499,502,498,501,498,503,502,504,503,505,500,504,501,506,500,502,502,501,503,501,500,505,502,503,500,504,504,498,497,499,503,503,504,501,503,501,502,499,501,504,503,502,499,498,504,499,500,498,503,501,499,508,500,503,504,497,499,502,495,499,
81,500,498,499,501,499,497,494,500,504,504,497,498,498,500,501,501,498,502,501,499,501,502,504,501,501,500,502,505,502,503,502,500,501,501,504,502,501,505,499,502,502,503,499,495,496,501,502,506,504,501,503,501,503,504,498,500,498,501,498,503,502,496,498,500,504,503,503,501,494,502,500,502,499,498,501,501,503,500,502,502,502,505,498,501,499,499,501,495,498,503,500,500,506,503,501,502,503,503,501,500,505,504,502,502,505,499,505,501,504,502,500,502,505,503,498,502,501,498,504,503,502,499,498,500,501,502,503,497,502,502,506,500,501,500,502,497,503,501,497,499,502,499,499,502,503,501,502,506,503,500,497,500,500,500,502,507,499,499,503,502,498,500,503,498,497,502,506,498,502,500,500,500,501,501,504,499,501,499,502,501,503,502,503,505,498,501,501,495,497,501,499,501,501,503,502,500,496,502,501,502,501,504,502,498,499,506,500,498,501,500,498,501,497,503,502,501,499,502,501,501,503,504,500,507,502,502,500,499,504,503,499,502,500,499,501,501,498,498,497,503,500,500,503,501,500,503,501,503,506,498,502,501,501,500,500,498,
85,503,500,496,500,499,501,498,502,501,506,500,501,508,498,497,501,504,504,503,497,502,498,500,498,500,503,499,501,505,501,499,502,499,501,500,503,500,502,503,501,502,500,504,500,503,503,502,501,498,499,502,498,503,506,499,503,504,502,500,498,503,506,499,503,504,498,502,500,502,501,503,504,497,503,501,498,502,501,500,498,500,499,502,496,504,503,496,502,500,501,502,501,501,503,499,503,503,498,498,503,504,506,496,502,495,501,502,500,499,499,496,509,504,497,504,501,501,501,504,498,502,499,498,498,506,500,502,497,503,497,505,503,498,501,500,502,499,506,500,496,501,499,503,505,506,504,503,499,505,502,505,498,503,498,498,499,494,503,503,499,498,500,505,497,503,499,503,497,503,504,505,502,498,504,501,499,502,502,502,502,498,501,500,499,504,497,507,500,501,497,497,502,499,502,499,500,499,496,502,499,502,501,502,502,503,501,504,501,499,500,501,501,501,501,500,503,498,503,497,501,503,500,499,505,504,503,499,499,506,505,499,502,498,501,498,495,500,500,503,498,501,502,502,495,502,500,504,502,502,499,506,497,497,506,500,505,
89,501,504,499,504,501,499,506,500,502,503,498,504,503,498,497,506,502,499,505,500,502,500,498,500,500,502,503,505,504,504,502,497,505,496,498,498,499,499,510,500,504,502,505,506,505,501,503,502,497,502,496,500,503,504,504,500,505,501,498,500,502,499,501,499,498,498,498,498,501,499,500,504,498,501,497,503,501,501,503,500,502,498,501,505,504,505,501,502,503,502,502,497,501,500,503,505,498,503,498,499,502,502,503,502,501,507,502,498,499,503,497,499,500,499,501,497,503,503,501,503,503,501,505,501,501,504,499,502,497,505,505,502,498,506,501,496,505,497,505,500,496,502,509,497,504,503,497,500,505,507,503,500,498,500,502,500,499,501,501,499,502,498,497,500,502,501,500,504,501,503,501,501,505,498,497,499,503,501,503,495,502,497,500,500,502,500,500,501,502,503,502,503,497,503,506,497,505,496,502,498,502,498,502,500,500,503,506,502,503,500,498,504,502,496,498,497,502,499,500,504,501,501,499,502,501,502,497,499,501,502,497,496,504,502,500,499,501,500,500,498,495,500,501,497,502,499,499,501,502,496,501,501,503,501,504,500,
93,497,503,501,501,503,499,500,501,499,499,500,501,499,499,501,504,500,503,500,500,498,503,496,500,504,497,504,504,502,503,501,495,502,500,501,501,502,493,502,500,503,498,503,500,505,501,500,501,501,498,498,506,498,500,504,503,504,500,500,504,501,501,501,501,502,504,501,493,498,500,498,502,500,501,497,497,504,500,500,501,500,501,501,499,500,500,499,502,499,502,497,496,501,498,504,499,497,497,501,499,499,497,499,501,498,497,501,504,499,503,504,500,501,498,501,502,504,500,497,503,500,504,499,501,501,503,500,501,499,501,505,502,500,498,501,504,500,495,501,503,498,503,503,503,502,500,502,498,497,502,499,504,499,502,499,502,504,503,495,500,502,494,503,501,501,500,504,508,500,500,501,501,500,500,498,501,504,500,501,501,499,498,501,502,504,499,501,503,503,501,499,503,502,501,503,499,504,503,497,500,501,500,500,501,501,502,502,498,500,503,500,502,502,501,501,498,501,503,503,504,499,498,499,498,504,501,502,503,498,504,497,501,504,499,501,500,502,496,502,503,502,503,502,500,502,502,500,500,500,502,499,502,503,500,504,503,
97,499,500,501,498,498,502,501,502,502,500,504,506,500,502,504,504,498,500,501,501,500,503,498,501,499,500,500,501,495,500,499,496,497,502,496,500,500,503,502,499,497,501,499,503,500,498,501,498,501,504,505,503,496,501,505,499,499,502,502,499,499,502,499,501,499,503,496,504,499,500,504,503,499,502,500,502,503,498,499,498,497,503,500,502,500,498,496,497,500,503,499,497,499,500,503,498,500,504,506,501,500,497,501,497,502,501,505,502,500,506,506,501,499,503,501,499,498,503,498,501,494,500,501,500,502,499,500,503,502,503,498,499,502,497,502,499,495,501,502,499,499,502,498,502,499,498,498,502,497,499,504,504,506,496,502,498,498,504,494,502,502,504,501,503,503,498,498,504,501,504,500,500,505,498,498,504,502,497,497,500,499,498,499,506,498,501,504,504,501,502,500,503,500,503,503,502,500,502,501,498,495,500,503,498,496,504,503,502,499,502,498,505,501,502,497,500,500,505,504,504,506,496,502,501,498,502,502,501,498,499,501,501,502,503,501,499,506,498,499,502,504,501,499,500,500,503,501,497,495,501,499,500,500,500,504,500,
101,502,501,499,500,503,500,498,501,500,501,500,500,502,503,505,499,505,499,503,499,498,503,500,501,499,500,501,500,501,497,500,497,499,502,498,503,500,503,498,500,499,503,499,502,501,498,501,498,504,501,504,501,501,502,499,499,501,497,503,500,501,500,501,497,502,502,501,504,497,502,504,498,500,496,505,509,499,504,504,503,500,502,497,504,500,501,504,499,498,499,500,506,502,500,496,500,504,498,503,503,504,499,500,497,500,497,507,500,500,502,501,499,504,499,499,502,499,502,504,505,502,496,501,502,498,501,504,501,502,503,504,503,504,501,506,503,498,501,499,499,503,500,498,501,501,500,504,503,500,497,501,504,503,500,501,504,500,500,503,498,497,501,500,502,499,503,500,500,497,500,501,501,500,500,501,504,497,501,498,501,503,500,503,498,499,508,501,500,501,498,500,504,498,501,498,505,502,500,503,505,500,501,501,498,502,502,499,501,502,500,503,501,499,503,497,499,500,502,499,498,499,500,502,505,503,503,507,501,501,499,501,500,497,500,504,500,502,503,496,500,504,502,498,502,502,497,498,499,501,499,503,500,500,501,504,502,
105,499,498,495,502,500,497,498,499,498,501,496,501,499,501,501,499,501,498,499,500,500,500,501,500,502,506,501,501,500,498,497,500,496,500,500,499,501,506,498,502,496,505,500,499,502,499,501,501,502,499,496,497,499,498,499,497,501,498,499,499,504,499,501,503,500,498,498,500,502,501,495,499,502,495,505,500,497,502,503,502,500,501,501,501,501,502,507,501,495,496,500,502,504,502,501,501,498,497,502,499,501,500,500,503,502,507,505,501,500,499,502,502,499,503,499,503,503,500,502,499,499,500,498,502,499,504,503,498,499,502,499,501,503,501,502,499,501,506,497,498,503,501,500,501,506,499,501,496,500,499,502,497,502,501,502,502,500,500,502,501,500,503,502,498,503,500,498,497,501,498,500,497,500,507,498,498,502,499,503,501,500,503,504,506,501,501,502,498,503,500,502,500,497,499,499,499,501,499,508,497,503,506,502,499,504,500,498,505,503,498,498,501,504,501,502,506,500,501,502,501,502,501,502,498,498,502,502,501,499,503,500,503,498,501,501,497,500,499,502,501,500,503,500,501,504,497,502,498,504,501,496,500,500,503,500,501,
