LECROYHDO9204-MSöv,30454,Histogram
Segments,1,SegmentSize,200
Segment,TrigTime,TimeSinceSegment1
#1,01-Jan-2009 01:36:23,0                 
Time,Ampl
1.416e-09,0
1.426e-09,0
1.436e-09,0
1.446e-09,0
1.456e-09,0
1.466e-09,0
1.476e-09,0
1.486e-09,0
1.496e-09,0
1.506e-09,0
1.516e-09,0
1.526e-09,0
1.536e-09,0
1.546e-09,0
1.556e-09,0
1.566e-09,0
1.576e-09,0
1.586e-09,0
1.596e-09,0
1.606e-09,0
1.616e-09,0
1.626e-09,0
1.636e-09,0
1.646e-09,0
1.656e-09,0
1.666e-09,0
1.676e-09,0
1.686e-09,0
1.696e-09,0
1.706e-09,0
1.716e-09,0
1.726e-09,2
1.736e-09,0
1.746e-09,0
1.756e-09,0
1.766e-09,0
1.776e-09,0
1.786e-09,0
1.796e-09,0
1.806e-09,0
1.816e-09,1
1.826e-09,1
1.836e-09,2
1.846e-09,2
1.856e-09,1
1.866e-09,1
1.876e-09,4
1.886e-09,0
1.896e-09,2
1.906e-09,4
1.916e-09,3
1.926e-09,5
1.936e-09,4
1.946e-09,1
1.956e-09,4
1.966e-09,3
1.976e-09,7
1.986e-09,6
1.996e-09,6
2.006e-09,11
2.016e-09,7
2.026e-09,7
2.036e-09,11
2.046e-09,4
2.056e-09,8
2.066e-09,16
2.076e-09,12
2.086e-09,8
2.096e-09,11
2.106e-09,19
2.116e-09,24
2.126e-09,23
2.136e-09,29
2.146e-09,24
2.156e-09,25
2.166e-09,25
2.176e-09,26
2.186e-09,41
2.196e-09,38
2.206e-09,36
2.216e-09,36
2.226e-09,46
2.236e-09,39
2.246e-09,48
2.256e-09,50
2.266e-09,53
2.276e-09,69
2.286e-09,63
2.296e-09,91
2.306e-09,71
2.316e-09,63
2.326e-09,88
2.336e-09,90
2.346e-09,77
2.356e-09,97
2.366e-09,77
2.376e-09,86
2.386e-09,88
2.396e-09,88
2.406e-09,99
2.416e-09,100
2.426e-09,90
2.436e-09,104
2.446e-09,129
2.456e-09,98
2.466e-09,119
2.476e-09,93
2.486e-09,105
2.496e-09,99
2.506e-09,104
2.516e-09,111
2.526e-09,94
2.536e-09,76
2.546e-09,106
2.556e-09,67
2.566e-09,82
2.576e-09,99
2.586e-09,82
2.596e-09,98
2.606e-09,84
2.616e-09,97
2.626e-09,82
2.636e-09,72
2.646e-09,65
2.656e-09,63
2.666e-09,53
2.676e-09,64
2.686e-09,75
2.696e-09,54
2.706e-09,42
2.716e-09,48
2.726e-09,47
2.736e-09,39
2.746e-09,36
2.756e-09,40
2.766e-09,35
2.776e-09,36
2.786e-09,30
2.796e-09,23
2.806e-09,19
2.816e-09,20
2.826e-09,25
2.836e-09,25
2.846e-09,15
2.856e-09,16
2.866e-09,10
2.876e-09,10
2.886e-09,8
2.896e-09,8
2.906e-09,14
2.916e-09,11
2.926e-09,3
2.936e-09,7
2.946e-09,6
2.956e-09,6
2.966e-09,6
2.976e-09,7
2.986e-09,3
2.996e-09,1
3.006e-09,3
3.016e-09,2
3.026e-09,3
3.036e-09,4
3.046e-09,0
3.056e-09,2
3.066e-09,1
3.076e-09,1
3.086e-09,0
3.096e-09,2
3.106e-09,1
3.116e-09,0
3.126e-09,1
3.136e-09,1
3.146e-09,3
3.156e-09,0
3.166e-09,0
3.176e-09,0
3.186e-09,2
3.196e-09,0
3.206e-09,0
3.216e-09,0
3.226e-09,0
3.236e-09,1
3.246e-09,1
3.256e-09,0
3.266e-09,0
3.276e-09,0
3.286e-09,0
3.296e-09,1
3.306e-09,0
3.316e-09,0
3.326e-09,0
3.336e-09,0
3.346e-09,0
3.356e-09,0
3.366e-09,0
3.376e-09,0
3.386e-09,0
3.396e-09,0
3.406e-09,0
