#LECROYHDO9204-MS�v,30454,Histogram
#Segments,1,SegmentSize,200
#Segment,TrigTime,TimeSinceSegment1
##1,01-Jan-2009 01:18:07,0                 
#Time,Ampl
-2.904e-09,0
-2.894e-09,0
-2.884e-09,0
-2.874e-09,0
-2.864e-09,0
-2.854e-09,0
-2.844e-09,0
-2.834e-09,0
-2.824e-09,0
-2.814e-09,0
-2.804e-09,0
-2.794e-09,0
-2.784e-09,0
-2.774e-09,0
-2.764e-09,2
-2.754e-09,1
-2.744e-09,1
-2.734e-09,0
-2.724e-09,0
-2.714e-09,0
-2.704e-09,1
-2.694e-09,0
-2.684e-09,0
-2.674e-09,0
-2.664e-09,0
-2.654e-09,1
-2.644e-09,1
-2.634e-09,0
-2.624e-09,3
-2.614e-09,0
-2.604e-09,0
-2.594e-09,3
-2.584e-09,4
-2.574e-09,0
-2.564e-09,1
-2.554e-09,1
-2.544e-09,0
-2.534e-09,1
-2.524e-09,0
-2.514e-09,0
-2.504e-09,4
-2.494e-09,1
-2.484e-09,5
-2.474e-09,4
-2.464e-09,3
-2.454e-09,8
-2.444e-09,4
-2.434e-09,6
-2.424e-09,6
-2.414e-09,6
-2.404e-09,11
-2.394e-09,6
-2.384e-09,8
-2.374e-09,10
-2.364e-09,9
-2.354e-09,19
-2.344e-09,15
-2.334e-09,17
-2.324e-09,17
-2.314e-09,22
-2.304e-09,20
-2.294e-09,27
-2.284e-09,23
-2.274e-09,31
-2.264e-09,39
-2.254e-09,33
-2.244e-09,30
-2.234e-09,33
-2.224e-09,47
-2.214e-09,37
-2.204e-09,64
-2.194e-09,60
-2.184e-09,60
-2.174e-09,51
-2.164e-09,51
-2.154e-09,67
-2.144e-09,72
-2.134e-09,58
-2.124e-09,89
-2.114e-09,74
-2.104e-09,74
-2.094e-09,64
-2.084e-09,78
-2.074e-09,77
-2.064e-09,84
-2.054e-09,99
-2.044e-09,90
-2.034e-09,103
-2.024e-09,76
-2.014e-09,88
-2.004e-09,94
-1.994e-09,132
-1.984e-09,100
-1.974e-09,102
-1.964e-09,101
-1.954e-09,123
-1.944e-09,97
-1.934e-09,119
-1.924e-09,120
-1.914e-09,83
-1.904e-09,95
-1.894e-09,100
-1.884e-09,85
-1.874e-09,103
-1.864e-09,91
-1.854e-09,93
-1.844e-09,78
-1.834e-09,79
-1.824e-09,93
-1.814e-09,72
-1.804e-09,80
-1.794e-09,82
-1.784e-09,75
-1.774e-09,58
-1.764e-09,59
-1.754e-09,69
-1.744e-09,54
-1.734e-09,63
-1.724e-09,40
-1.714e-09,49
-1.704e-09,51
-1.694e-09,31
-1.684e-09,40
-1.674e-09,34
-1.664e-09,43
-1.654e-09,35
-1.644e-09,25
-1.634e-09,29
-1.624e-09,24
-1.614e-09,23
-1.604e-09,20
-1.594e-09,19
-1.584e-09,12
-1.574e-09,25
-1.564e-09,12
-1.554e-09,17
-1.544e-09,12
-1.534e-09,11
-1.524e-09,16
-1.514e-09,6
-1.504e-09,6
-1.494e-09,6
-1.484e-09,6
-1.474e-09,9
-1.464e-09,2
-1.454e-09,4
-1.444e-09,2
-1.434e-09,0
-1.424e-09,2
-1.414e-09,6
-1.404e-09,3
-1.394e-09,1
-1.384e-09,2
-1.374e-09,0
-1.364e-09,0
-1.354e-09,2
-1.344e-09,0
-1.334e-09,0
-1.324e-09,1
-1.314e-09,0
-1.304e-09,0
-1.294e-09,1
-1.284e-09,1
-1.274e-09,0
-1.264e-09,0
-1.254e-09,0
-1.244e-09,0
-1.234e-09,0
-1.224e-09,0
-1.214e-09,0
-1.204e-09,0
-1.194e-09,0
-1.184e-09,0
-1.174e-09,0
-1.164e-09,0
-1.154e-09,0
-1.144e-09,0
-1.134e-09,0
-1.124e-09,0
-1.114e-09,0
-1.104e-09,0
-1.094e-09,0
-1.084e-09,0
-1.074e-09,0
-1.064e-09,0
-1.054e-09,0
-1.044e-09,0
-1.034e-09,1
-1.024e-09,0
-1.014e-09,0
-1.004e-09,0
-9.94e-10,0
-9.84e-10,0
-9.74e-10,0
-9.64e-10,0
-9.54e-10,0
-9.44e-10,0
-9.34e-10,0
-9.24e-10,0
-9.14e-10,0
