LECROYHDO9204-MSöv,30454,Histogram
Segments,1,SegmentSize,200
Segment,TrigTime,TimeSinceSegment1
#1,01-Jan-2009 01:00:35,0                 
Time,Ampl
-8.8e-10,0
-8.7e-10,0
-8.6e-10,0
-8.5e-10,0
-8.4e-10,0
-8.3e-10,0
-8.2e-10,0
-8.1e-10,1
-8e-10,0
-7.9e-10,0
-7.8e-10,0
-7.7e-10,0
-7.6e-10,0
-7.5e-10,0
-7.4e-10,1
-7.3e-10,0
-7.2e-10,1
-7.1e-10,2
-7e-10,1
-6.9e-10,1
-6.8e-10,0
-6.7e-10,0
-6.6e-10,0
-6.5e-10,2
-6.4e-10,0
-6.3e-10,2
-6.2e-10,1
-6.1e-10,3
-6e-10,1
-5.9e-10,0
-5.8e-10,1
-5.7e-10,5
-5.6e-10,2
-5.5e-10,1
-5.4e-10,5
-5.3e-10,1
-5.2e-10,6
-5.1e-10,7
-5e-10,5
-4.9e-10,4
-4.8e-10,3
-4.7e-10,4
-4.6e-10,5
-4.5e-10,10
-4.4e-10,4
-4.3e-10,9
-4.2e-10,10
-4.1e-10,8
-4e-10,15
-3.9e-10,7
-3.8e-10,22
-3.7e-10,11
-3.6e-10,15
-3.5e-10,19
-3.4e-10,12
-3.3e-10,25
-3.2e-10,35
-3.1e-10,21
-3e-10,32
-2.9e-10,41
-2.8e-10,33
-2.7e-10,44
-2.6e-10,48
-2.5e-10,38
-2.4e-10,38
-2.3e-10,42
-2.2e-10,45
-2.1e-10,39
-2e-10,53
-1.9e-10,57
-1.8e-10,66
-1.7e-10,62
-1.6e-10,62
-1.5e-10,74
-1.4e-10,62
-1.3e-10,89
-1.2e-10,83
-1.1e-10,76
-1e-10,97
-9e-11,85
-8e-11,90
-7e-11,80
-6e-11,87
-5e-11,90
-4e-11,106
-3e-11,79
-2e-11,100
-1e-11,84
-1.147e-24,86
1e-11,120
2e-11,95
3e-11,109
4e-11,92
5e-11,83
6e-11,101
7e-11,92
8e-11,101
9e-11,88
1e-10,85
1.1e-10,62
1.2e-10,84
1.3e-10,89
1.4e-10,79
1.5e-10,86
1.6e-10,82
1.7e-10,73
1.8e-10,74
1.9e-10,64
2e-10,71
2.1e-10,72
2.2e-10,68
2.3e-10,47
2.4e-10,59
2.5e-10,65
2.6e-10,39
2.7e-10,47
2.8e-10,50
2.9e-10,38
3e-10,33
3.1e-10,31
3.2e-10,30
3.3e-10,34
3.4e-10,35
3.5e-10,28
3.6e-10,26
3.7e-10,18
3.8e-10,14
3.9e-10,18
4e-10,14
4.1e-10,20
4.2e-10,13
4.3e-10,10
4.4e-10,20
4.5e-10,18
4.6e-10,8
4.7e-10,7
4.8e-10,15
4.9e-10,9
5e-10,4
5.1e-10,8
5.2e-10,8
5.3e-10,1
5.4e-10,5
5.5e-10,0
5.6e-10,5
5.7e-10,3
5.8e-10,2
5.9e-10,2
6e-10,1
6.1e-10,5
6.2e-10,4
6.3e-10,2
6.4e-10,1
6.5e-10,1
6.6e-10,3
6.7e-10,1
6.8e-10,0
6.9e-10,2
7e-10,0
7.1e-10,1
7.2e-10,1
7.3e-10,1
7.4e-10,1
7.5e-10,1
7.6e-10,0
7.7e-10,3
7.8e-10,2
7.9e-10,1
8e-10,0
8.1e-10,0
8.2e-10,0
8.3e-10,0
8.4e-10,0
8.5e-10,0
8.6e-10,0
8.7e-10,0
8.8e-10,0
8.9e-10,0
9e-10,0
9.1e-10,0
9.2e-10,0
9.3e-10,1
9.4e-10,0
9.5e-10,0
9.6e-10,0
9.7e-10,1
9.8e-10,0
9.9e-10,0
1e-09,0
1.01e-09,0
1.02e-09,0
1.03e-09,0
1.04e-09,0
1.05e-09,0
1.06e-09,0
1.07e-09,0
1.08e-09,0
1.09e-09,0
1.1e-09,0
1.11e-09,0
