#LECROYHDO9204-MS�v,30454,Histogram
#Segments,1,SegmentSize,200
#Segment,TrigTime,TimeSinceSegment1
##1,01-Jan-2009 01:16:22,0                 
#Time,Ampl
-3.496e-09,0
-3.486e-09,0
-3.476e-09,0
-3.466e-09,0
-3.456e-09,0
-3.446e-09,0
-3.436e-09,0
-3.426e-09,0
-3.416e-09,0
-3.406e-09,0
-3.396e-09,0
-3.386e-09,0
-3.376e-09,0
-3.366e-09,0
-3.356e-09,0
-3.346e-09,0
-3.336e-09,0
-3.326e-09,1
-3.316e-09,1
-3.306e-09,0
-3.296e-09,0
-3.286e-09,0
-3.276e-09,0
-3.266e-09,0
-3.256e-09,1
-3.246e-09,1
-3.236e-09,0
-3.226e-09,1
-3.216e-09,0
-3.206e-09,1
-3.196e-09,0
-3.186e-09,2
-3.176e-09,0
-3.166e-09,2
-3.156e-09,0
-3.146e-09,1
-3.136e-09,0
-3.126e-09,0
-3.116e-09,1
-3.106e-09,3
-3.096e-09,2
-3.086e-09,2
-3.076e-09,2
-3.066e-09,2
-3.056e-09,1
-3.046e-09,3
-3.036e-09,1
-3.026e-09,4
-3.016e-09,6
-3.006e-09,5
-2.996e-09,10
-2.986e-09,5
-2.976e-09,6
-2.966e-09,9
-2.956e-09,5
-2.946e-09,7
-2.936e-09,10
-2.926e-09,8
-2.916e-09,13
-2.906e-09,17
-2.896e-09,18
-2.886e-09,15
-2.876e-09,24
-2.866e-09,26
-2.856e-09,18
-2.846e-09,23
-2.836e-09,32
-2.826e-09,21
-2.816e-09,24
-2.806e-09,37
-2.796e-09,48
-2.786e-09,34
-2.776e-09,51
-2.766e-09,47
-2.756e-09,61
-2.746e-09,61
-2.736e-09,67
-2.726e-09,58
-2.716e-09,72
-2.706e-09,73
-2.696e-09,96
-2.686e-09,91
-2.676e-09,98
-2.666e-09,97
-2.656e-09,102
-2.646e-09,106
-2.636e-09,114
-2.626e-09,131
-2.616e-09,134
-2.606e-09,125
-2.596e-09,108
-2.586e-09,133
-2.576e-09,128
-2.566e-09,151
-2.556e-09,142
-2.546e-09,126
-2.536e-09,151
-2.526e-09,147
-2.516e-09,138
-2.506e-09,142
-2.496e-09,152
-2.486e-09,145
-2.476e-09,149
-2.466e-09,132
-2.456e-09,134
-2.446e-09,143
-2.436e-09,130
-2.426e-09,142
-2.416e-09,139
-2.406e-09,117
-2.396e-09,128
-2.386e-09,110
-2.376e-09,121
-2.366e-09,109
-2.356e-09,91
-2.346e-09,104
-2.336e-09,94
-2.326e-09,88
-2.316e-09,92
-2.306e-09,86
-2.296e-09,93
-2.286e-09,61
-2.276e-09,68
-2.266e-09,77
-2.256e-09,64
-2.246e-09,60
-2.236e-09,67
-2.226e-09,51
-2.216e-09,44
-2.206e-09,40
-2.196e-09,42
-2.186e-09,44
-2.176e-09,38
-2.166e-09,37
-2.156e-09,21
-2.146e-09,18
-2.136e-09,24
-2.126e-09,21
-2.116e-09,18
-2.106e-09,15
-2.096e-09,12
-2.086e-09,12
-2.076e-09,8
-2.066e-09,13
-2.056e-09,8
-2.046e-09,7
-2.036e-09,6
-2.026e-09,5
-2.016e-09,5
-2.006e-09,3
-1.996e-09,5
-1.986e-09,8
-1.976e-09,7
-1.966e-09,5
-1.956e-09,3
-1.946e-09,4
-1.936e-09,3
-1.926e-09,1
-1.916e-09,4
-1.906e-09,1
-1.896e-09,1
-1.886e-09,3
-1.876e-09,0
-1.866e-09,2
-1.856e-09,1
-1.846e-09,0
-1.836e-09,0
-1.826e-09,0
-1.816e-09,0
-1.806e-09,1
-1.796e-09,0
-1.786e-09,0
-1.776e-09,0
-1.766e-09,0
-1.756e-09,0
-1.746e-09,1
-1.736e-09,1
-1.726e-09,0
-1.716e-09,0
-1.706e-09,0
-1.696e-09,0
-1.686e-09,0
-1.676e-09,0
-1.666e-09,0
-1.656e-09,1
-1.646e-09,0
-1.636e-09,0
-1.626e-09,1
-1.616e-09,0
-1.606e-09,0
-1.596e-09,0
-1.586e-09,0
-1.576e-09,0
-1.566e-09,0
-1.556e-09,0
-1.546e-09,0
-1.536e-09,0
-1.526e-09,0
-1.516e-09,0
-1.506e-09,0
