LECROYHDO9204-MSöv,30454,Histogram
Segments,1,SegmentSize,200
Segment,TrigTime,TimeSinceSegment1
#1,01-Jan-2009 01:19:43,0                 
Time,Ampl
-2.636e-09,0
-2.626e-09,0
-2.616e-09,0
-2.606e-09,0
-2.596e-09,0
-2.586e-09,0
-2.576e-09,0
-2.566e-09,0
-2.556e-09,0
-2.546e-09,0
-2.536e-09,1
-2.526e-09,0
-2.516e-09,0
-2.506e-09,0
-2.496e-09,0
-2.486e-09,0
-2.476e-09,0
-2.466e-09,0
-2.456e-09,0
-2.446e-09,0
-2.436e-09,0
-2.426e-09,0
-2.416e-09,0
-2.406e-09,0
-2.396e-09,0
-2.386e-09,0
-2.376e-09,0
-2.366e-09,0
-2.356e-09,0
-2.346e-09,0
-2.336e-09,0
-2.326e-09,0
-2.316e-09,0
-2.306e-09,0
-2.296e-09,0
-2.286e-09,0
-2.276e-09,1
-2.266e-09,1
-2.256e-09,0
-2.246e-09,0
-2.236e-09,0
-2.226e-09,0
-2.216e-09,1
-2.206e-09,1
-2.196e-09,0
-2.186e-09,2
-2.176e-09,0
-2.166e-09,0
-2.156e-09,0
-2.146e-09,0
-2.136e-09,0
-2.126e-09,0
-2.116e-09,0
-2.106e-09,1
-2.096e-09,1
-2.086e-09,0
-2.076e-09,1
-2.066e-09,0
-2.056e-09,1
-2.046e-09,2
-2.036e-09,1
-2.026e-09,2
-2.016e-09,1
-2.006e-09,2
-1.996e-09,4
-1.986e-09,2
-1.976e-09,1
-1.966e-09,1
-1.956e-09,3
-1.946e-09,2
-1.936e-09,3
-1.926e-09,1
-1.916e-09,5
-1.906e-09,3
-1.896e-09,7
-1.886e-09,9
-1.876e-09,6
-1.866e-09,6
-1.856e-09,6
-1.846e-09,3
-1.836e-09,11
-1.826e-09,14
-1.816e-09,11
-1.806e-09,17
-1.796e-09,14
-1.786e-09,16
-1.776e-09,18
-1.766e-09,20
-1.756e-09,20
-1.746e-09,17
-1.736e-09,29
-1.726e-09,27
-1.716e-09,37
-1.706e-09,28
-1.696e-09,36
-1.686e-09,49
-1.676e-09,41
-1.666e-09,46
-1.656e-09,43
-1.646e-09,66
-1.636e-09,54
-1.626e-09,46
-1.616e-09,65
-1.606e-09,60
-1.596e-09,66
-1.586e-09,64
-1.576e-09,63
-1.566e-09,79
-1.556e-09,81
-1.546e-09,85
-1.536e-09,82
-1.526e-09,109
-1.516e-09,93
-1.506e-09,104
-1.496e-09,92
-1.486e-09,105
-1.476e-09,99
-1.466e-09,92
-1.456e-09,84
-1.446e-09,112
-1.436e-09,108
-1.426e-09,108
-1.416e-09,87
-1.406e-09,115
-1.396e-09,107
-1.386e-09,97
-1.376e-09,108
-1.366e-09,109
-1.356e-09,101
-1.346e-09,110
-1.336e-09,105
-1.326e-09,82
-1.316e-09,93
-1.306e-09,112
-1.296e-09,87
-1.286e-09,89
-1.276e-09,84
-1.266e-09,92
-1.256e-09,89
-1.246e-09,63
-1.236e-09,88
-1.226e-09,80
-1.216e-09,65
-1.206e-09,74
-1.196e-09,64
-1.186e-09,75
-1.176e-09,63
-1.166e-09,66
-1.156e-09,52
-1.146e-09,39
-1.136e-09,51
-1.126e-09,53
-1.116e-09,39
-1.106e-09,60
-1.096e-09,37
-1.086e-09,35
-1.076e-09,39
-1.066e-09,31
-1.056e-09,31
-1.046e-09,27
-1.036e-09,24
-1.026e-09,31
-1.016e-09,24
-1.006e-09,18
-9.96e-10,17
-9.86e-10,14
-9.76e-10,15
-9.66e-10,8
-9.56e-10,8
-9.46e-10,8
-9.36e-10,7
-9.26e-10,13
-9.16e-10,8
-9.06e-10,6
-8.96e-10,3
-8.86e-10,2
-8.76e-10,1
-8.66e-10,3
-8.56e-10,2
-8.46e-10,2
-8.36e-10,6
-8.26e-10,0
-8.16e-10,2
-8.06e-10,0
-7.96e-10,1
-7.86e-10,0
-7.76e-10,0
-7.66e-10,1
-7.56e-10,3
-7.46e-10,0
-7.36e-10,2
-7.26e-10,3
-7.16e-10,1
-7.06e-10,0
-6.96e-10,0
-6.86e-10,1
-6.76e-10,0
-6.66e-10,1
-6.56e-10,0
-6.46e-10,0
