#LECROYHDO9204-MS�v,30454,Histogram
#Segments,1,SegmentSize,200
#Segment,TrigTime,TimeSinceSegment1
##1,01-Jan-2009 01:05:04,0                 
#Time,Ampl
-9.8e-10,0
-9.7e-10,0
-9.6e-10,0
-9.5e-10,0
-9.4e-10,0
-9.3e-10,0
-9.2e-10,0
-9.1e-10,0
-9e-10,0
-8.9e-10,0
-8.8e-10,0
-8.7e-10,0
-8.6e-10,0
-8.5e-10,1
-8.4e-10,0
-8.3e-10,0
-8.2e-10,0
-8.1e-10,0
-8e-10,0
-7.9e-10,1
-7.8e-10,0
-7.7e-10,1
-7.6e-10,0
-7.5e-10,0
-7.4e-10,0
-7.3e-10,1
-7.2e-10,0
-7.1e-10,1
-7e-10,2
-6.9e-10,2
-6.8e-10,1
-6.7e-10,1
-6.6e-10,0
-6.5e-10,2
-6.4e-10,2
-6.3e-10,1
-6.2e-10,3
-6.1e-10,6
-6e-10,2
-5.9e-10,4
-5.8e-10,3
-5.7e-10,7
-5.6e-10,1
-5.5e-10,4
-5.4e-10,2
-5.3e-10,4
-5.2e-10,8
-5.1e-10,8
-5e-10,9
-4.9e-10,12
-4.8e-10,11
-4.7e-10,13
-4.6e-10,11
-4.5e-10,25
-4.4e-10,26
-4.3e-10,12
-4.2e-10,15
-4.1e-10,18
-4e-10,24
-3.9e-10,19
-3.8e-10,24
-3.7e-10,25
-3.6e-10,32
-3.5e-10,30
-3.4e-10,27
-3.3e-10,46
-3.2e-10,39
-3.1e-10,40
-3e-10,45
-2.9e-10,47
-2.8e-10,57
-2.7e-10,58
-2.6e-10,50
-2.5e-10,59
-2.4e-10,61
-2.3e-10,79
-2.2e-10,72
-2.1e-10,82
-2e-10,82
-1.9e-10,76
-1.8e-10,84
-1.7e-10,64
-1.6e-10,93
-1.5e-10,81
-1.4e-10,91
-1.3e-10,90
-1.2e-10,114
-1.1e-10,98
-1e-10,88
-9e-11,103
-8e-11,107
-7e-11,92
-6e-11,126
-5e-11,98
-4e-11,119
-3e-11,101
-2e-11,124
-1e-11,118
-1.561e-24,104
1e-11,115
2e-11,88
3e-11,88
4e-11,118
5e-11,96
6e-11,108
7e-11,82
8e-11,92
9e-11,86
1e-10,103
1.1e-10,87
1.2e-10,92
1.3e-10,82
1.4e-10,90
1.5e-10,74
1.6e-10,63
1.7e-10,77
1.8e-10,61
1.9e-10,69
2e-10,64
2.1e-10,64
2.2e-10,66
2.3e-10,52
2.4e-10,48
2.5e-10,45
2.6e-10,59
2.7e-10,45
2.8e-10,33
2.9e-10,38
3e-10,36
3.1e-10,41
3.2e-10,29
3.3e-10,29
3.4e-10,31
3.5e-10,19
3.6e-10,15
3.7e-10,27
3.8e-10,18
3.9e-10,14
4e-10,22
4.1e-10,14
4.2e-10,14
4.3e-10,10
4.4e-10,6
4.5e-10,13
4.6e-10,15
4.7e-10,8
4.8e-10,4
4.9e-10,3
5e-10,8
5.1e-10,0
5.2e-10,5
5.3e-10,3
5.4e-10,1
5.5e-10,5
5.6e-10,2
5.7e-10,4
5.8e-10,3
5.9e-10,2
6e-10,1
6.1e-10,1
6.2e-10,1
6.3e-10,1
6.4e-10,0
6.5e-10,0
6.6e-10,0
6.7e-10,0
6.8e-10,0
6.9e-10,0
7e-10,0
7.1e-10,1
7.2e-10,0
7.3e-10,0
7.4e-10,2
7.5e-10,0
7.6e-10,0
7.7e-10,0
7.8e-10,0
7.9e-10,0
8e-10,1
8.1e-10,0
8.2e-10,0
8.3e-10,0
8.4e-10,0
8.5e-10,0
8.6e-10,0
8.7e-10,0
8.8e-10,0
8.9e-10,1
9e-10,0
9.1e-10,0
9.2e-10,0
9.3e-10,0
9.4e-10,0
9.5e-10,0
9.6e-10,0
9.7e-10,0
9.8e-10,0
9.9e-10,0
1e-09,0
1.01e-09,0
