LECROYHDO9204-MSöv,30454,Histogram
Segments,1,SegmentSize,200
Segment,TrigTime,TimeSinceSegment1
#1,01-Jan-2009 01:30:53,0                 
Time,Ampl
9.84e-10,0
9.94e-10,0
1.004e-09,0
1.014e-09,0
1.024e-09,0
1.034e-09,0
1.044e-09,0
1.054e-09,0
1.064e-09,0
1.074e-09,0
1.084e-09,0
1.094e-09,0
1.104e-09,0
1.114e-09,0
1.124e-09,0
1.134e-09,0
1.144e-09,0
1.154e-09,0
1.164e-09,0
1.174e-09,0
1.184e-09,0
1.194e-09,0
1.204e-09,1
1.214e-09,0
1.224e-09,0
1.234e-09,1
1.244e-09,1
1.254e-09,0
1.264e-09,0
1.274e-09,0
1.284e-09,1
1.294e-09,0
1.304e-09,1
1.314e-09,1
1.324e-09,0
1.334e-09,1
1.344e-09,0
1.354e-09,4
1.364e-09,3
1.374e-09,0
1.384e-09,3
1.394e-09,3
1.404e-09,0
1.414e-09,5
1.424e-09,4
1.434e-09,3
1.444e-09,7
1.454e-09,9
1.464e-09,7
1.474e-09,6
1.484e-09,12
1.494e-09,13
1.504e-09,10
1.514e-09,13
1.524e-09,12
1.534e-09,24
1.544e-09,18
1.554e-09,15
1.564e-09,26
1.574e-09,17
1.584e-09,24
1.594e-09,26
1.604e-09,23
1.614e-09,48
1.624e-09,39
1.634e-09,47
1.644e-09,39
1.654e-09,29
1.664e-09,45
1.674e-09,49
1.684e-09,60
1.694e-09,58
1.704e-09,51
1.714e-09,67
1.724e-09,76
1.734e-09,60
1.744e-09,57
1.754e-09,74
1.764e-09,78
1.774e-09,69
1.784e-09,86
1.794e-09,100
1.804e-09,101
1.814e-09,96
1.824e-09,97
1.834e-09,73
1.844e-09,113
1.854e-09,84
1.864e-09,108
1.874e-09,99
1.884e-09,91
1.894e-09,104
1.904e-09,97
1.914e-09,101
1.924e-09,96
1.934e-09,91
1.944e-09,102
1.954e-09,91
1.964e-09,97
1.974e-09,115
1.984e-09,95
1.994e-09,79
2.004e-09,96
2.014e-09,87
2.024e-09,86
2.034e-09,89
2.044e-09,92
2.054e-09,88
2.064e-09,81
2.074e-09,56
2.084e-09,72
2.094e-09,70
2.104e-09,74
2.114e-09,55
2.124e-09,67
2.134e-09,63
2.144e-09,64
2.154e-09,33
2.164e-09,41
2.174e-09,39
2.184e-09,48
2.194e-09,44
2.204e-09,35
2.214e-09,27
2.224e-09,32
2.234e-09,29
2.244e-09,24
2.254e-09,27
2.264e-09,27
2.274e-09,18
2.284e-09,12
2.294e-09,17
2.304e-09,14
2.314e-09,12
2.324e-09,9
2.334e-09,16
2.344e-09,11
2.354e-09,5
2.364e-09,8
2.374e-09,2
2.384e-09,4
2.394e-09,2
2.404e-09,5
2.414e-09,6
2.424e-09,3
2.434e-09,4
2.444e-09,0
2.454e-09,2
2.464e-09,0
2.474e-09,2
2.484e-09,0
2.494e-09,1
2.504e-09,0
2.514e-09,1
2.524e-09,1
2.534e-09,2
2.544e-09,0
2.554e-09,1
2.564e-09,0
2.574e-09,2
2.584e-09,0
2.594e-09,1
2.604e-09,2
2.614e-09,1
2.624e-09,0
2.634e-09,0
2.644e-09,1
2.654e-09,0
2.664e-09,0
2.674e-09,0
2.684e-09,0
2.694e-09,0
2.704e-09,0
2.714e-09,0
2.724e-09,0
2.734e-09,0
2.744e-09,0
2.754e-09,0
2.764e-09,0
2.774e-09,0
2.784e-09,1
2.794e-09,0
2.804e-09,0
2.814e-09,0
2.824e-09,0
2.834e-09,0
2.844e-09,0
2.854e-09,0
2.864e-09,0
2.874e-09,0
2.884e-09,0
2.894e-09,0
2.904e-09,0
2.914e-09,0
2.924e-09,0
2.934e-09,0
2.944e-09,0
2.954e-09,0
2.964e-09,0
2.974e-09,0
