#LECROYHDO9204-MS�v,30454,Histogram
#Segments,1,SegmentSize,200
#Segment,TrigTime,TimeSinceSegment1
##1,01-Jan-2009 01:21:21,0                 
#Time,Ampl
-2.004e-09,0
-1.994e-09,0
-1.984e-09,0
-1.974e-09,0
-1.964e-09,0
-1.954e-09,0
-1.944e-09,0
-1.934e-09,0
-1.924e-09,0
-1.914e-09,0
-1.904e-09,0
-1.894e-09,0
-1.884e-09,0
-1.874e-09,0
-1.864e-09,0
-1.854e-09,0
-1.844e-09,0
-1.834e-09,0
-1.824e-09,0
-1.814e-09,0
-1.804e-09,0
-1.794e-09,0
-1.784e-09,0
-1.774e-09,0
-1.764e-09,0
-1.754e-09,0
-1.744e-09,0
-1.734e-09,0
-1.724e-09,0
-1.714e-09,0
-1.704e-09,0
-1.694e-09,0
-1.684e-09,0
-1.674e-09,1
-1.664e-09,0
-1.654e-09,2
-1.644e-09,0
-1.634e-09,0
-1.624e-09,1
-1.614e-09,0
-1.604e-09,0
-1.594e-09,0
-1.584e-09,0
-1.574e-09,0
-1.564e-09,3
-1.554e-09,0
-1.544e-09,0
-1.534e-09,0
-1.524e-09,0
-1.514e-09,1
-1.504e-09,1
-1.494e-09,2
-1.484e-09,2
-1.474e-09,2
-1.464e-09,2
-1.454e-09,2
-1.444e-09,2
-1.434e-09,3
-1.424e-09,2
-1.414e-09,5
-1.404e-09,2
-1.394e-09,4
-1.384e-09,3
-1.374e-09,6
-1.364e-09,6
-1.354e-09,3
-1.344e-09,8
-1.334e-09,1
-1.324e-09,7
-1.314e-09,7
-1.304e-09,5
-1.294e-09,7
-1.284e-09,10
-1.274e-09,14
-1.264e-09,16
-1.254e-09,29
-1.244e-09,18
-1.234e-09,18
-1.224e-09,22
-1.214e-09,20
-1.204e-09,21
-1.194e-09,25
-1.184e-09,24
-1.174e-09,32
-1.164e-09,26
-1.154e-09,38
-1.144e-09,32
-1.134e-09,35
-1.124e-09,33
-1.114e-09,56
-1.104e-09,46
-1.094e-09,61
-1.084e-09,55
-1.074e-09,67
-1.064e-09,68
-1.054e-09,63
-1.044e-09,66
-1.034e-09,75
-1.024e-09,70
-1.014e-09,83
-1.004e-09,87
-9.94e-10,83
-9.84e-10,74
-9.74e-10,89
-9.64e-10,74
-9.54e-10,77
-9.44e-10,95
-9.34e-10,90
-9.24e-10,101
-9.14e-10,99
-9.04e-10,93
-8.94e-10,98
-8.84e-10,96
-8.74e-10,98
-8.64e-10,87
-8.54e-10,108
-8.44e-10,107
-8.34e-10,95
-8.24e-10,91
-8.14e-10,91
-8.04e-10,102
-7.94e-10,88
-7.84e-10,100
-7.74e-10,94
-7.64e-10,96
-7.54e-10,91
-7.44e-10,89
-7.34e-10,87
-7.24e-10,72
-7.14e-10,66
-7.04e-10,73
-6.94e-10,69
-6.84e-10,62
-6.74e-10,62
-6.64e-10,74
-6.54e-10,60
-6.44e-10,44
-6.34e-10,60
-6.24e-10,34
-6.14e-10,45
-6.04e-10,43
-5.94e-10,42
-5.84e-10,36
-5.74e-10,48
-5.64e-10,26
-5.54e-10,41
-5.44e-10,27
-5.34e-10,23
-5.24e-10,27
-5.14e-10,20
-5.04e-10,20
-4.94e-10,17
-4.84e-10,18
-4.74e-10,18
-4.64e-10,12
-4.54e-10,13
-4.44e-10,15
-4.34e-10,11
-4.24e-10,6
-4.14e-10,8
-4.04e-10,4
-3.94e-10,6
-3.84e-10,6
-3.74e-10,8
-3.64e-10,8
-3.54e-10,5
-3.44e-10,4
-3.34e-10,2
-3.24e-10,6
-3.14e-10,4
-3.04e-10,1
-2.94e-10,1
-2.84e-10,2
-2.74e-10,1
-2.64e-10,3
-2.54e-10,1
-2.44e-10,3
-2.34e-10,0
-2.24e-10,1
-2.14e-10,0
-2.04e-10,0
-1.94e-10,1
-1.84e-10,0
-1.74e-10,1
-1.64e-10,1
-1.54e-10,0
-1.44e-10,0
-1.34e-10,0
-1.24e-10,0
-1.14e-10,1
-1.04e-10,1
-9.4e-11,0
-8.4e-11,1
-7.4e-11,0
-6.4e-11,0
-5.4e-11,0
-4.4e-11,0
-3.4e-11,0
-2.4e-11,0
-1.4e-11,0
