LECROYHDO9204-MSöv,30454,Histogram
Segments,1,SegmentSize,200
Segment,TrigTime,TimeSinceSegment1
#1,01-Jan-2009 01:38:14,0                 
Time,Ampl
2.032e-09,1
2.037e-09,1
2.042e-09,1
2.047e-09,1
2.052e-09,1
2.057e-09,2
2.062e-09,2
2.067e-09,2
2.072e-09,3
2.077e-09,4
2.082e-09,5
2.087e-09,2
2.092e-09,6
2.097e-09,7
2.102e-09,2
2.107e-09,3
2.112e-09,10
2.117e-09,6
2.122e-09,13
2.127e-09,4
2.132e-09,7
2.137e-09,8
2.142e-09,8
2.147e-09,10
2.152e-09,10
2.157e-09,9
2.162e-09,8
2.167e-09,11
2.172e-09,11
2.177e-09,7
2.182e-09,14
2.187e-09,15
2.192e-09,11
2.197e-09,16
2.202e-09,15
2.207e-09,14
2.212e-09,14
2.217e-09,15
2.222e-09,21
2.227e-09,24
2.232e-09,19
2.237e-09,18
2.242e-09,18
2.247e-09,20
2.252e-09,22
2.257e-09,32
2.262e-09,22
2.267e-09,22
2.272e-09,28
2.277e-09,26
2.282e-09,18
2.287e-09,41
2.292e-09,30
2.297e-09,29
2.302e-09,32
2.307e-09,37
2.312e-09,28
2.317e-09,35
2.322e-09,35
2.327e-09,33
2.332e-09,52
2.337e-09,35
2.342e-09,43
2.347e-09,49
2.352e-09,41
2.357e-09,40
2.362e-09,56
2.367e-09,46
2.372e-09,39
2.377e-09,41
2.382e-09,51
2.387e-09,62
2.392e-09,57
2.397e-09,38
2.402e-09,45
2.407e-09,62
2.412e-09,60
2.417e-09,68
2.422e-09,64
2.427e-09,51
2.432e-09,58
2.437e-09,54
2.442e-09,62
2.447e-09,56
2.452e-09,76
2.457e-09,69
2.462e-09,69
2.467e-09,60
2.472e-09,71
2.477e-09,74
2.482e-09,68
2.487e-09,63
2.492e-09,74
2.497e-09,71
2.502e-09,62
2.507e-09,85
2.512e-09,68
2.517e-09,67
2.522e-09,71
2.527e-09,64
2.532e-09,64
2.537e-09,82
2.542e-09,78
2.547e-09,66
2.552e-09,76
2.557e-09,59
2.562e-09,66
2.567e-09,90
2.572e-09,82
2.577e-09,67
2.582e-09,68
2.587e-09,70
2.592e-09,55
2.597e-09,65
2.602e-09,75
2.607e-09,78
2.612e-09,51
2.617e-09,55
2.622e-09,73
2.627e-09,75
2.632e-09,62
2.637e-09,64
2.642e-09,78
2.647e-09,68
2.652e-09,50
2.657e-09,60
2.662e-09,51
2.667e-09,46
2.672e-09,51
2.677e-09,38
2.682e-09,58
2.687e-09,47
2.692e-09,39
2.697e-09,47
2.702e-09,41
2.707e-09,34
2.712e-09,41
2.717e-09,45
2.722e-09,27
2.727e-09,47
2.732e-09,31
2.737e-09,34
2.742e-09,32
2.747e-09,36
2.752e-09,30
2.757e-09,31
2.762e-09,26
2.767e-09,23
2.772e-09,30
2.777e-09,33
2.782e-09,23
2.787e-09,18
2.792e-09,25
2.797e-09,22
2.802e-09,19
2.807e-09,21
2.812e-09,18
2.817e-09,11
2.822e-09,8
2.827e-09,19
2.832e-09,14
2.837e-09,17
2.842e-09,16
2.847e-09,20
2.852e-09,17
2.857e-09,15
2.862e-09,8
2.867e-09,6
2.872e-09,15
2.877e-09,7
2.882e-09,7
2.887e-09,6
2.892e-09,5
2.897e-09,10
2.902e-09,3
2.907e-09,2
2.912e-09,4
2.917e-09,5
2.922e-09,3
2.927e-09,8
2.932e-09,9
2.937e-09,4
2.942e-09,7
2.947e-09,1
2.952e-09,5
2.957e-09,4
2.962e-09,5
2.967e-09,4
2.972e-09,3
2.977e-09,2
2.982e-09,4
2.987e-09,1
2.992e-09,2
2.997e-09,3
3.002e-09,1
3.007e-09,1
3.012e-09,1
3.017e-09,4
3.022e-09,1
3.027e-09,0
