LECROYHDO9204-MSöv,30454,Histogram
Segments,1,SegmentSize,200
Segment,TrigTime,TimeSinceSegment1
#1,01-Jan-2009 01:29:15,0                 
Time,Ampl
2.68e-10,0
2.78e-10,0
2.88e-10,0
2.98e-10,0
3.08e-10,0
3.18e-10,0
3.28e-10,0
3.38e-10,0
3.48e-10,0
3.58e-10,0
3.68e-10,0
3.78e-10,0
3.88e-10,0
3.98e-10,0
4.08e-10,0
4.18e-10,0
4.28e-10,0
4.38e-10,0
4.48e-10,0
4.58e-10,0
4.68e-10,0
4.78e-10,0
4.88e-10,1
4.98e-10,0
5.08e-10,0
5.18e-10,0
5.28e-10,0
5.38e-10,0
5.48e-10,0
5.58e-10,0
5.68e-10,0
5.78e-10,0
5.88e-10,0
5.98e-10,0
6.08e-10,0
6.18e-10,1
6.28e-10,0
6.38e-10,0
6.48e-10,0
6.58e-10,1
6.68e-10,1
6.78e-10,0
6.88e-10,2
6.98e-10,3
7.08e-10,0
7.18e-10,0
7.28e-10,1
7.38e-10,1
7.48e-10,0
7.58e-10,0
7.68e-10,3
7.78e-10,4
7.88e-10,6
7.98e-10,3
8.08e-10,3
8.18e-10,6
8.28e-10,3
8.38e-10,3
8.48e-10,5
8.58e-10,1
8.68e-10,9
8.78e-10,3
8.88e-10,7
8.98e-10,7
9.08e-10,8
9.18e-10,9
9.28e-10,8
9.38e-10,9
9.48e-10,8
9.58e-10,11
9.68e-10,8
9.78e-10,19
9.88e-10,13
9.98e-10,15
1.008e-09,17
1.018e-09,35
1.028e-09,25
1.038e-09,20
1.048e-09,37
1.058e-09,26
1.068e-09,38
1.078e-09,33
1.088e-09,40
1.098e-09,41
1.108e-09,48
1.118e-09,43
1.128e-09,49
1.138e-09,55
1.148e-09,53
1.158e-09,65
1.168e-09,57
1.178e-09,56
1.188e-09,68
1.198e-09,83
1.208e-09,72
1.218e-09,94
1.228e-09,87
1.238e-09,82
1.248e-09,75
1.258e-09,98
1.268e-09,84
1.278e-09,93
1.288e-09,84
1.298e-09,82
1.308e-09,112
1.318e-09,95
1.328e-09,93
1.338e-09,87
1.348e-09,86
1.358e-09,83
1.368e-09,90
1.378e-09,102
1.388e-09,98
1.398e-09,97
1.408e-09,78
1.418e-09,111
1.428e-09,94
1.438e-09,107
1.448e-09,111
1.458e-09,84
1.468e-09,91
1.478e-09,104
1.488e-09,86
1.498e-09,79
1.508e-09,91
1.518e-09,99
1.528e-09,90
1.538e-09,50
1.548e-09,81
1.558e-09,63
1.568e-09,63
1.578e-09,58
1.588e-09,54
1.598e-09,47
1.608e-09,49
1.618e-09,40
1.628e-09,45
1.638e-09,37
1.648e-09,43
1.658e-09,39
1.668e-09,35
1.678e-09,32
1.688e-09,29
1.698e-09,22
1.708e-09,21
1.718e-09,22
1.728e-09,19
1.738e-09,15
1.748e-09,23
1.758e-09,10
1.768e-09,11
1.778e-09,8
1.788e-09,12
1.798e-09,4
1.808e-09,12
1.818e-09,6
1.828e-09,9
1.838e-09,5
1.848e-09,6
1.858e-09,3
1.868e-09,3
1.878e-09,1
1.888e-09,2
1.898e-09,3
1.908e-09,2
1.918e-09,1
1.928e-09,1
1.938e-09,1
1.948e-09,1
1.958e-09,2
1.968e-09,0
1.978e-09,1
1.988e-09,1
1.998e-09,2
2.008e-09,1
2.018e-09,0
2.028e-09,0
2.038e-09,0
2.048e-09,0
2.058e-09,0
2.068e-09,1
2.078e-09,0
2.088e-09,0
2.098e-09,0
2.108e-09,0
2.118e-09,0
2.128e-09,0
2.138e-09,0
2.148e-09,0
2.158e-09,0
2.168e-09,0
2.178e-09,0
2.188e-09,0
2.198e-09,0
2.208e-09,0
2.218e-09,0
2.228e-09,0
2.238e-09,0
2.248e-09,0
2.258e-09,0
