#T_CH1	T_CH2	T_CH3	T_CH4	A_CH1	A_CH2	A_CH3	A_CH4
-3.942	-1.667	-5.281	-3.211	141.200	13.818	132.464	82.181
-3.622	-1.734	-4.962	-2.962	203.526	55.896	177.669	122.595
-3.116	-1.789	-4.669	-2.217	121.025	91.827	208.293	153.343
-2.603	-1.578	-3.720	-2.638	204.232	73.809	63.659	55.522
-2.663	-1.459	-4.752	-4.464	155.341	75.290	90.994	78.112
-5.117	-4.064	-6.486	-4.255	114.685	87.002	184.890	162.510
-2.027	-1.397	-2.436	-1.555	172.301	88.401	137.626	126.251
-2.934	-2.232	-3.809	-1.903	123.085	77.538	111.320	93.170
-5.513	-4.343	-6.674	-4.366	138.047	43.530	181.709	123.479
-2.355	-1.549	-3.462	-1.620	167.551	68.042	133.380	120.700
-4.752	-3.543	-3.130	-6.032	92.296	30.456	153.597	338.608
-3.601	-2.316	-2.763	-4.641	115.644	66.348	151.227	206.228
-3.491	-1.848	-4.043	-2.968	150.111	74.168	166.797	188.806
-3.556	-2.824	-2.248	-4.310	189.158	85.538	51.899	79.210
-0.973	-2.325	-3.471	-2.284	177.177	207.622	112.033	89.323
-5.514	-3.795	-5.371	-5.715	97.451	44.337	31.181	42.100
-2.274	-1.903	-2.791	-2.874	57.500	46.401	208.803	181.768
-3.831	-2.599	-5.338	-2.602	108.564	73.199	152.865	121.673
-3.251	-2.548	-5.028	-2.639	173.541	68.588	238.405	181.236
-3.580	-1.780	-1.820	-4.597	190.433	77.101	71.514	143.717
-2.457	-1.509	-2.682	-2.768	190.952	79.139	131.645	147.351
-3.278	-1.807	-4.171	-2.996	55.501	59.728	45.015	62.581
-3.914	-3.219	-5.302	-2.878	166.476	90.319	98.455	52.988
-3.814	-2.381	-3.568	-4.046	170.322	74.785	46.435	58.728
-3.670	-1.493	-3.830	-3.924	177.743	57.405	81.142	110.694
-4.132	-2.936	-3.442	-4.758	201.305	48.381	246.900	315.291
-9.522	-5.542	-9.179	-10.341	83.576	28.035	58.272	52.482
-1.844	-1.093	-3.449	-1.309	210.851	65.937	280.337	188.460
-6.167	-26.774	-5.271	-5.677	115.431	43.360	34.258	52.504
-11.510	-8.083	-10.243	-12.326	187.857	21.293	135.083	165.088
-3.370	-1.853	-2.379	-3.484	164.315	74.120	70.591	98.204
-3.444	-2.343	-4.363	-2.655	66.279	32.459	97.463	64.856
-4.712	-3.240	-4.964	-4.614	84.512	83.145	194.316	223.105
-2.765	-2.585	-2.245	-3.947	150.437	62.811	63.664	97.762
-8.091	-5.144	-6.080	-9.149	224.784	82.417	26.891	66.258
-4.892	-3.541	-5.684	-5.120	116.440	46.588	240.911	205.659
-3.627	-2.130	-2.160	-3.581	186.570	85.602	65.966	80.679
-4.817	-3.705	-5.505	-4.630	443.468	169.386	53.751	39.194
-4.124	-3.483	-6.338	-3.928	53.386	53.047	220.797	146.416
-3.742	-1.809	-20.502	-17.745	175.351	70.133	192.134	106.237
-2.926	-1.462	-6.151	-3.357	173.657	54.415	196.168	125.210
-3.819	-78.886	-4.045	-2.857	106.722	59.208	187.475	142.516
-3.022	-1.810	-4.789	-1.712	222.858	85.756	104.169	56.363
-3.441	-1.345	-2.947	-4.185	219.091	105.251	55.919	105.146
-4.220	-2.176	-3.799	-4.199	201.147	49.830	175.633	198.671
-3.721	-1.571	-1.705	-4.469	199.459	71.825	44.025	73.448
-4.734	-3.409	-4.317	-4.951	190.600	72.616	53.260	67.267
-1.702	-1.500	-3.089	-2.758	77.987	62.863	167.501	176.050
-2.488	-1.493	-3.847	-1.236	116.794	69.449	168.904	119.512
-9.826	-8.988	-11.381	-9.905	147.248	41.919	63.796	92.211
-3.770	-2.170	-3.705	-3.873	98.235	28.859	55.304	44.632
-4.738	-3.100	-5.099	-4.287	169.383	77.979	51.853	29.763
-5.907	-5.395	-7.665	-5.594	244.016	143.068	57.310	37.866
-3.861	-1.822	-3.357	-3.945	114.862	47.041	69.978	93.058
-4.024	-2.609	-3.586	-5.464	92.022	73.297	72.259	166.379
-5.325	-4.407	-7.152	-4.546	135.873	65.264	69.511	32.696
-4.499	-1.686	-2.810	-4.872	275.537	54.703	58.635	85.466
-2.224	-0.913	-3.270	-1.809	509.510	236.061	104.791	60.947
-3.291	-2.187	-3.973	-3.547	132.828	84.999	45.168	47.356
-2.464	-1.529	-69.740	-71.721	213.868	74.047	500.204	611.620
-6.071	-6.181	-8.671	-7.443	120.429	37.822	453.500	351.202
-4.857	-3.147	-4.988	-4.173	180.536	104.402	45.809	55.428
-5.488	-4.051	-5.333	-4.786	600.656	215.648	39.090	38.804
-3.806	-2.550	-2.677	-5.183	148.283	77.658	73.031	78.693
-2.243	-1.788	-3.391	-2.054	164.806	80.241	273.062	188.131
-1.878	-3.924	-5.463	-4.189	65.234	62.554	202.174	177.849
-2.211	-1.707	-3.874	-2.469	179.884	92.419	313.645	243.462
-3.545	-1.546	-4.220	-2.802	112.531	72.886	60.568	44.721
-5.369	-4.197	-6.073	-4.605	191.344	82.948	68.390	35.470
-3.164	-1.643	-1.273	-3.870	246.104	65.167	92.879	151.991
-2.202	-1.063	-3.174	-2.222	289.396	121.873	88.555	77.684
-7.328	-6.241	-7.891	-7.093	22.081	17.248	208.888	183.701
-3.219	-1.330	-3.895	-2.035	451.055	113.146	171.772	137.085
-4.088	-3.494	-5.868	-3.595	96.855	42.777	373.884	306.596
-2.957	-1.343	-3.138	-3.059	178.263	93.228	258.863	196.585
-3.290	-2.166	-2.111	-4.465	109.036	45.132	193.007	289.949
-3.466	-1.523	-4.012	-3.207	77.712	48.751	87.264	100.012
-7.927	-7.007	-8.395	-8.013	57.273	22.518	193.462	183.739
-3.962	-2.600	-3.149	-5.094	159.298	79.104	85.197	118.869
-3.917	-2.866	-4.627	-3.507	113.716	64.270	122.079	101.116
-8.705	-5.542	-7.470	-9.305	73.453	22.117	186.422	363.053
-4.622	-1.945	-4.372	-4.807	77.833	25.615	166.012	195.879
-5.725	-5.860	-5.131	-6.300	168.460	61.153	21.999	59.424
-3.215	-1.704	-3.534	-5.178	178.181	60.043	129.072	134.355
-4.576	-4.517	-6.499	-3.944	89.814	52.921	74.054	46.402
-6.883	-5.776	-7.639	-6.710	148.288	70.511	35.154	19.273
-3.013	-1.548	-3.652	-2.967	94.142	49.150	76.407	93.824
-6.025	-4.316	-6.948	-4.838	196.279	64.589	81.033	80.765
-7.982	-6.000	-9.070	-7.295	186.188	95.804	52.865	32.833
-6.394	-5.302	-6.098	-6.810	94.243	28.626	165.491	190.298
-1.839	-1.476	-4.171	-1.569	176.513	82.128	292.782	193.985
-3.654	-1.920	-3.713	-2.579	233.557	50.976	102.674	86.978
-4.474	-3.049	-5.912	-4.450	111.400	29.478	56.768	54.726
-3.710	-1.409	-1.382	-4.156	275.862	76.072	96.070	181.142
-5.022	-3.436	-4.703	-5.112	66.346	55.928	175.570	243.553
-3.132	-1.995	-4.789	-2.168	174.539	60.718	168.247	115.662
-3.848	-2.988	-3.790	-2.276	139.249	39.254	74.058	64.194
-23.397	-22.346	-4.854	-1.853	157.084	78.049	77.605	61.195
-5.585	-18.881	-4.881	-6.330	151.981	34.283	120.938	193.682
-3.719	-1.878	-5.006	-4.791	167.032	56.456	477.718	477.683
-3.402	-1.241	-4.055	-2.108	451.332	113.322	44.443	44.699
-3.005	-1.476	-3.392	-2.984	191.560	89.941	131.965	101.726
-5.549	-4.201	-6.810	-4.644	84.490	49.427	322.851	154.976
-3.292	-1.813	-3.845	-3.344	143.713	89.218	323.815	375.400
-2.912	-1.418	-3.411	-2.692	194.435	108.408	129.621	167.229
-3.075	-1.581	-3.417	-3.799	167.021	109.614	31.150	30.344
-2.524	-1.456	-4.322	-1.492	224.454	93.243	139.860	76.422
-3.154	-1.590	-4.896	-2.937	179.214	76.210	219.620	176.602
-2.211	-1.566	-4.110	-4.635	105.419	86.297	127.283	125.785
-9.022	-7.724	-9.100	-8.595	125.471	64.403	43.776	34.209
-3.568	-1.608	-3.352	-6.471	93.346	49.349	313.378	638.893
-4.208	-3.133	-4.211	-5.278	77.779	22.830	98.895	125.012
-4.335	-2.400	-2.668	-5.506	92.359	33.541	107.343	188.826
-5.457	-4.086	-7.148	-6.054	96.635	37.242	92.252	104.176
-3.452	-1.830	-2.923	-3.215	205.381	64.386	199.360	239.747
-4.908	-3.036	-2.991	-5.569	193.252	74.402	63.082	108.905
-3.324	-1.968	-3.690	-3.250	82.700	72.284	58.126	65.653
-3.272	-2.262	-96.258	-96.358	175.051	115.081	151.917	178.373
-6.730	-4.202	-7.682	-6.373	153.856	37.182	584.145	543.919
-5.105	-5.016	-6.812	-6.323	70.314	31.700	40.615	39.482
-3.014	-1.865	-3.684	-2.430	170.287	101.524	266.248	233.282
-3.032	-2.535	-4.080	-2.903	134.552	56.372	244.585	247.798
-4.560	-2.129	-8.302	-8.155	241.254	63.831	477.193	508.257
-3.080	-1.308	-1.729	-3.086	211.310	103.819	160.382	201.689
-5.349	-4.886	-5.927	-5.196	97.479	52.047	132.374	144.217
-4.475	-2.094	-4.618	-3.977	92.941	48.178	184.280	198.642
-3.648	-1.562	-3.645	-3.876	183.137	90.734	211.728	242.986
-2.145	-1.455	-2.904	-2.632	240.737	118.921	82.095	57.398
-6.395	-5.090	-5.158	-8.012	111.943	41.443	58.464	112.838
-2.831	-2.003	-5.257	-2.903	124.515	37.091	97.894	62.325
-8.643	-5.599	-9.256	-7.550	74.920	27.805	66.034	44.070
-9.347	-8.633	-10.442	-7.143	161.528	67.713	57.549	20.907
-7.180	-5.187	-5.681	-7.247	96.458	51.672	44.472	50.938
-2.898	-1.352	-1.897	-3.441	206.362	67.691	172.035	251.589
-1.295	-1.357	-1.586	-1.709	470.077	276.212	72.524	63.934
-2.712	-1.406	-3.444	-2.141	164.669	82.405	61.056	44.142
-2.027	-1.237	-3.293	-1.593	149.155	89.425	216.808	161.470
-3.624	-2.519	-5.290	-2.358	90.879	37.421	125.900	79.122
-4.531	-3.598	-5.736	-5.139	81.873	41.985	37.018	28.343
-6.833	-5.751	-6.653	-6.624	68.863	39.461	149.165	133.956
-3.241	-2.017	-5.553	-3.831	121.297	54.816	207.269	192.885
-4.536	-4.856	-6.216	-6.845	25.762	40.155	26.294	34.270
-3.793	-1.605	-3.837	-3.859	202.081	80.625	196.607	232.263
-5.747	-4.414	-6.565	-6.033	71.181	42.580	66.851	73.847
-2.665	-1.549	-4.465	-2.056	113.387	80.402	268.827	149.114
-3.781	-1.928	-4.901	-2.640	54.285	39.398	269.191	202.978
-2.640	-1.721	-1.670	-2.701	155.005	89.218	46.816	57.409
-5.202	-5.491	-5.818	-4.782	162.629	115.002	47.685	44.156
-77.435	-77.653	-1.735	-2.034	345.859	203.381	63.520	81.250
-3.847	-2.331	-1.742	-3.952	430.145	223.919	55.100	69.883
-3.389	-1.600	-3.133	-1.902	227.166	72.962	153.540	91.503
-5.194	-3.908	-6.979	-5.326	77.006	29.698	98.563	81.085
-8.663	-7.810	-10.386	-7.405	75.676	39.837	32.495	33.388
-3.874	-2.227	-3.629	-3.514	543.043	252.678	47.526	81.870
-4.202	-1.657	-4.541	-3.849	152.450	73.981	239.671	205.563
-3.139	-1.503	-1.341	-4.122	156.123	76.143	225.916	298.579
-1.889	-1.801	-1.208	-3.088	524.199	325.525	75.565	106.068
-2.769	-2.084	-4.550	-2.120	131.896	62.998	248.893	147.977
-11.160	-10.304	-11.997	-11.121	92.196	36.067	150.468	185.085
-3.725	-2.681	-4.456	-2.324	438.597	166.487	92.516	37.632
-4.131	-3.240	-4.197	-4.287	144.139	58.807	45.497	78.613
-12.330	-10.858	-12.035	-11.658	212.576	95.648	48.810	36.375
-2.501	-1.927	-3.715	-2.246	160.443	62.106	214.451	195.163
-3.057	-1.436	-4.379	-1.228	195.894	66.703	525.017	300.478
-9.214	-7.271	-11.162	-8.018	108.675	33.011	296.144	163.852
-6.055	-6.182	-7.247	-6.322	79.913	42.174	175.628	133.540
-30.318	-28.966	-1.590	-0.906	178.919	76.855	139.880	170.513
-3.369	-2.876	-4.150	-2.520	131.201	64.891	39.214	40.502
-5.393	-3.776	-6.786	-4.665	104.608	34.563	508.543	399.366
-7.435	-6.441	-8.992	-7.107	110.299	44.181	242.725	150.321
-4.317	-2.434	-3.348	-4.422	247.057	91.337	141.903	204.340
-6.077	-6.763	-7.890	-7.267	55.367	56.068	213.655	231.511
-3.307	-1.857	-2.324	-3.810	168.014	44.617	84.248	124.570
-2.690	-1.659	-4.495	-2.159	123.909	48.546	67.103	59.002
-13.770	-13.502	-14.596	-14.151	173.703	95.320	28.421	27.990
-5.944	-4.768	-4.599	-6.664	89.945	21.655	45.988	59.542
-3.616	-1.992	-5.279	-3.289	156.609	55.421	218.868	192.552
-4.154	-2.436	-4.369	-4.114	130.937	32.366	245.175	236.724
-6.899	-5.067	-6.052	-7.327	181.165	38.657	194.282	237.616
-2.910	-1.406	-3.014	-3.256	170.797	82.058	67.596	99.763
-3.312	-1.550	-1.544	-4.028	175.876	103.905	147.655	225.060
-8.001	-6.824	-9.710	-7.502	164.670	55.731	34.930	32.937
-5.346	-3.657	-5.210	-5.225	144.323	24.271	209.592	221.764
-2.995	-1.843	-4.301	-2.277	157.128	89.318	66.396	61.584
-14.328	-11.754	-13.971	-11.879	760.405	250.445	36.907	26.423
-2.984	-1.596	-1.972	-3.327	222.127	61.555	90.791	117.388
-3.835	-1.517	-2.201	-4.729	161.118	83.081	122.920	227.644
-3.942	-1.959	-2.525	-5.019	189.352	70.660	216.573	373.249
-5.933	-5.025	-5.783	-6.723	103.195	42.963	179.571	246.328
-3.241	-3.281	-4.218	-3.471	350.059	197.007	90.654	74.846
-3.459	-1.638	-2.206	-3.943	189.247	68.237	56.020	87.985
-6.583	-4.616	-7.040	-6.977	191.171	85.019	26.392	52.103
-2.829	-1.306	-3.106	-2.738	175.942	96.190	51.944	57.459
-3.241	-2.346	-4.811	-2.650	71.602	52.675	99.726	81.675
-3.419	-1.365	-2.444	-4.063	153.530	83.127	62.877	75.520
-2.692	-2.070	-2.327	-3.044	108.424	71.268	32.187	122.896
-2.883	-1.849	-3.515	-2.721	186.948	83.501	66.493	78.753
-3.722	-2.175	-2.592	-4.810	144.428	66.283	51.783	74.555
-4.021	-3.576	-4.862	-3.462	128.409	55.176	59.979	54.591
-2.931	-1.818	-1.716	-4.270	59.343	49.304	61.541	123.262
-4.181	-1.968	-3.615	-4.588	119.522	43.891	83.667	114.182
-6.050	-4.405	-7.233	-5.387	233.802	69.522	40.471	18.076
-3.772	-2.290	-3.632	-4.098	158.405	79.611	175.536	236.321
-2.900	-1.541	-3.420	-1.072	616.173	275.700	135.199	115.750
-2.688	-1.701	-3.661	-2.690	195.555	81.157	241.415	239.329
-3.138	-2.075	-2.908	-3.557	158.952	72.127	38.498	38.765
-3.156	-1.853	-4.253	-1.597	130.410	83.272	132.700	103.038
-5.438	-4.891	-6.716	-4.384	111.045	55.159	40.914	32.745
-5.452	-4.194	-4.114	-6.730	209.642	45.888	122.342	223.555
-5.390	-3.903	-6.159	-4.587	109.726	21.193	121.775	92.592
-8.069	-6.414	-6.059	-8.075	274.173	90.827	31.133	54.670
-2.537	-1.529	-4.503	-1.646	135.073	58.589	320.735	165.390
-6.661	-6.276	-9.335	-5.169	287.420	125.692	42.636	22.262
-6.656	-4.054	-4.377	-7.431	161.461	64.414	39.313	80.428
-3.040	-2.492	-2.636	-3.261	130.042	87.005	38.613	42.842
-2.906	-1.431	-3.428	-2.720	125.980	62.203	195.742	172.309
-8.009	-10.188	-8.791	-10.434	76.946	134.402	20.890	39.840
-6.276	-4.383	-5.609	-5.572	131.674	58.138	174.751	196.383
-3.963	-1.841	-2.185	-4.546	172.162	76.605	137.771	258.187
-3.314	-1.380	-2.348	-3.811	284.131	110.114	198.676	258.566
-3.248	-1.534	-4.172	-1.675	547.852	155.571	96.408	69.830
-4.427	-2.094	-4.378	-4.607	176.803	54.839	299.506	404.881
-2.172	-1.757	-4.177	-1.594	100.547	61.152	286.712	208.627
-6.630	-4.768	-7.123	-6.713	75.113	53.705	270.683	257.492
-3.047	-1.486	-3.116	-2.619	203.115	95.839	262.339	233.910
-5.219	-4.277	-5.598	-4.641	201.355	118.141	34.915	30.684
-7.795	-7.180	-8.363	-8.195	89.544	7.595	26.258	24.607
-5.428	-4.763	-5.566	-6.384	72.691	27.886	174.775	207.172
-3.642	-3.962	-5.932	-2.068	238.872	144.002	41.316	29.436
-10.269	-8.436	-10.506	-10.473	138.618	69.318	27.715	41.245
-5.473	-3.519	-5.079	-6.083	149.184	73.576	72.079	93.115
-3.767	-2.554	-4.622	-3.392	208.612	70.693	106.984	102.759
-6.605	-4.746	-6.443	-6.663	143.069	39.742	207.251	219.825
-6.991	-5.102	-7.774	-6.854	36.670	26.627	231.219	256.005
-2.941	-1.601	-2.405	-3.861	193.595	95.685	60.746	76.634
-7.691	-7.003	-8.804	-7.372	105.890	45.560	72.718	22.832
-5.944	-4.993	-5.840	-6.474	54.248	38.817	27.200	45.983
-2.623	-1.629	-2.953	-3.669	143.370	97.703	167.505	181.125
-4.017	-2.326	-3.389	-1.774	214.288	123.246	76.586	61.248
-2.585	-1.494	-4.078	-3.790	184.485	75.442	652.108	653.025
-1.671	-1.501	-3.759	-0.986	176.301	81.580	270.936	205.367
-6.892	-5.623	-8.260	-6.587	72.575	41.534	256.367	151.315
-2.532	-1.330	-3.193	-2.875	195.317	91.936	41.688	47.476
-3.359	-1.756	-3.792	-2.824	158.005	59.599	108.730	110.816
-2.981	-1.572	-3.610	-2.084	83.199	49.773	251.329	204.242
-7.267	-7.988	-8.761	-7.565	331.976	190.474	20.819	12.540
-4.330	-1.838	-3.937	-6.647	105.836	33.351	355.561	547.348
-7.438	-5.232	-5.898	-8.199	93.012	34.904	43.015	57.722
-3.265	-1.706	-1.996	-3.764	173.410	85.072	112.210	178.448
-3.950	-2.108	-1.728	-4.628	137.513	65.959	58.276	122.255
-2.943	-2.256	-4.134	-2.916	186.447	58.873	134.070	110.659
-3.329	-1.870	-4.344	-1.963	223.769	99.398	71.567	79.546
-3.617	-1.745	-2.561	-3.715	254.179	102.804	44.479	50.635
-2.879	-1.269	-3.807	-1.289	246.316	125.930	282.973	245.644
-2.949	-1.763	-3.995	-3.087	140.662	56.217	124.393	119.679
-3.262	-1.268	-4.221	-1.242	648.423	136.513	120.788	86.364
-4.505	-2.297	-4.977	-4.617	126.737	50.761	139.080	118.736
-10.586	-9.801	-11.110	-9.503	156.529	64.989	35.757	22.079
-5.338	-3.751	-3.875	-6.189	204.908	87.222	170.709	247.364
-9.610	-8.185	-10.752	-9.253	80.622	40.913	24.121	29.987
-3.517	-1.682	-5.224	-3.495	50.498	27.559	115.113	115.970
-8.550	-7.402	-9.611	-8.144	70.144	25.211	255.393	213.500
-3.111	-1.487	-2.377	-3.387	152.651	75.623	207.220	236.902
-1.767	-0.789	-1.709	-1.358	566.746	277.142	127.890	158.063
-2.333	-1.463	-2.811	-1.691	148.893	87.830	79.604	94.385
-3.230	-1.797	-3.219	-3.263	131.069	56.782	115.080	109.285
-5.028	-3.853	-5.951	-4.239	136.355	43.867	48.128	24.300
-4.086	-2.672	-3.618	-5.021	159.383	41.623	115.164	85.778
-4.373	-2.103	-5.011	-4.059	219.712	71.039	183.654	168.940
-3.964	-1.888	-4.983	-4.138	118.648	45.237	108.894	116.041
-2.990	-1.592	-3.858	-1.843	196.557	107.217	75.731	53.563
-3.016	-1.602	-2.537	-3.414	161.406	51.513	90.829	91.970
-4.817	-4.090	-5.503	-4.812	156.321	62.991	36.714	41.235
-3.244	-2.668	-4.421	-3.198	132.698	59.301	112.282	96.054
-102.974	-103.161	-2.826	-1.178	147.031	70.742	97.952	110.238
-2.297	-1.543	-2.954	-0.781	296.713	152.130	311.747	210.723
-2.769	-1.619	-3.507	-2.408	157.338	80.303	121.178	129.995
-3.459	-1.611	-4.955	-2.730	167.764	66.502	205.721	176.608
-5.905	-3.801	-5.222	-7.022	201.265	67.246	40.327	57.826
-3.363	-1.527	-1.723	-4.171	252.562	94.214	183.724	272.395
-5.555	-2.607	-6.536	-5.284	47.975	49.876	538.275	475.294
-5.071	-2.513	-4.169	-5.848	190.574	62.394	82.120	143.827
-2.161	-1.394	-2.770	-2.576	184.762	99.448	83.769	83.438
-3.222	-1.507	-2.314	-3.293	135.778	61.022	173.874	207.054
-5.668	-5.127	-5.044	-6.642	181.280	62.971	34.343	52.665
-6.932	-4.793	-5.648	-8.587	124.170	20.742	96.786	171.974
-0.687	-2.545	-1.426	-3.256	312.343	361.107	394.110	511.271
-2.316	-0.749	-1.310	-2.128	587.147	260.954	179.739	152.996
-5.415	-3.655	-4.724	-5.802	101.450	55.726	51.487	53.162
-2.812	-1.897	-3.891	-2.781	171.606	52.670	179.131	184.787
-4.782	-3.725	-6.711	-2.956	181.106	87.021	72.908	36.867
-22.435	-21.489	-23.012	-22.744	59.011	2.398	144.334	123.077
-3.149	-1.513	-4.402	-2.402	172.044	83.256	35.632	43.636
-2.739	-1.805	-1.801	-3.065	407.946	192.887	49.869	98.849
-3.865	-2.354	-4.797	-3.377	215.628	74.299	186.952	117.587
-1.641	-2.348	-5.691	-3.864	49.958	51.829	136.719	100.942
-19.432	-85.713	-20.036	-19.941	88.331	32.386	218.436	282.582
-6.358	-5.711	-9.112	-6.550	48.187	14.881	63.721	25.869
-0.592	-1.440	-2.563	-1.208	384.941	371.717	169.675	142.506
-4.227	-3.683	-5.693	-3.953	88.176	48.791	121.278	76.668
-5.319	-3.016	-6.430	-4.147	228.016	74.098	52.774	39.888
-2.391	-1.607	-3.458	-1.277	117.678	60.282	93.324	80.729
-5.070	-4.030	-5.198	-5.902	95.070	41.523	214.617	261.318
-3.234	-1.619	-3.089	-2.683	181.801	75.094	63.805	61.028
-4.545	-3.391	-5.729	-3.358	89.165	46.437	286.604	202.703
-4.104	-2.345	-3.660	-4.435	114.455	70.251	37.488	42.784
-3.485	-1.514	-2.086	-4.147	207.616	90.792	140.500	131.605
-4.900	-2.430	-5.637	-5.200	59.170	29.169	202.055	166.287
-5.375	-3.991	-7.484	-4.301	57.906	36.095	301.593	256.626
-5.266	-4.194	-5.546	-5.605	238.337	59.589	231.431	283.166
-1.070	-1.641	-1.903	-3.828	159.362	73.933	55.086	90.739
-10.666	-9.970	-11.573	-8.969	138.749	90.281	33.534	6.927
-2.528	-1.976	-4.146	-1.796	105.817	52.363	289.713	201.025
-2.360	-1.420	-3.030	-2.655	190.781	95.184	262.876	307.328
-3.291	-2.312	-5.135	-3.625	84.906	26.030	149.485	114.622
-5.283	-3.333	-4.380	-6.448	148.647	77.644	94.036	163.048
-13.462	-12.302	-3.734	-3.500	103.395	44.084	498.158	490.609
-2.803	-1.315	-3.662	-2.037	242.720	106.133	134.421	190.874
-5.245	-4.128	-6.824	-4.341	135.523	46.184	133.899	86.940
-6.180	-4.531	-5.751	-6.100	90.117	38.331	196.725	220.528
-3.120	-1.790	-3.790	-2.773	172.583	92.685	135.384	116.397
-2.882	-2.404	-3.734	-2.027	180.917	94.791	73.521	49.847
-5.601	-3.995	-5.610	-4.765	186.614	69.799	37.123	28.104
-9.931	-9.894	-8.227	-10.377	95.178	32.256	69.818	76.615
-3.895	-1.960	-4.845	-3.362	97.972	59.751	167.786	139.184
-0.757	-3.571	-1.105	-3.789	274.843	447.885	178.565	335.185
-3.079	-1.335	-2.698	-3.719	194.132	106.878	108.565	116.863
-8.727	-7.751	-10.245	-8.598	92.623	60.284	265.610	218.069
-1.469	-1.427	-2.649	-2.796	122.833	83.278	108.190	94.009
-1.974	-1.232	-3.595	-1.239	177.465	82.044	250.488	124.854
-4.388	-2.039	-3.131	-4.827	192.837	52.080	185.431	302.931
-3.997	-3.309	-5.893	-3.755	125.590	49.431	208.450	212.260
-2.833	-1.620	-4.776	-1.872	125.284	97.254	219.683	138.014
-1.731	-1.784	-1.661	-3.772	118.606	55.061	221.571	285.673
-4.391	-3.428	-5.288	-4.515	113.238	55.335	259.107	201.454
-3.248	-1.866	-3.304	-2.990	147.656	70.865	208.805	182.794
-4.478	-3.364	-4.155	-5.573	87.928	39.086	178.430	257.405
-3.273	-2.238	-2.752	-3.460	125.423	55.887	203.985	260.548
-5.228	-3.851	-4.702	-6.169	125.298	69.612	45.072	71.838
-4.847	-4.361	-6.853	-3.875	92.627	48.546	321.324	189.160
-3.743	-2.078	-3.677	-3.464	348.046	83.878	56.917	49.473
-4.027	-1.474	-4.145	-1.461	293.052	95.370	393.883	256.689
-4.319	-3.456	-5.293	-3.874	67.171	49.258	252.537	211.528
-2.890	-1.111	-1.720	-2.847	382.981	159.376	58.188	67.844
-4.520	-1.928	-2.463	-5.527	139.959	55.645	80.169	187.623
-2.725	-19.212	-2.728	-3.217	104.443	45.515	121.478	212.546
-7.004	-5.397	-7.552	-7.177	53.206	34.417	96.169	69.968
-2.677	-1.476	-3.789	-2.362	159.014	91.500	242.434	176.752
-3.620	-0.853	-52.158	-50.023	722.097	252.030	90.998	76.415
-4.687	-3.061	-3.461	-4.555	184.572	71.097	56.358	74.783
-2.087	-1.497	-4.680	-2.019	28.801	35.927	241.781	146.057
-3.893	-1.695	-2.197	-5.093	250.325	76.339	167.842	315.590
-4.952	-3.563	-5.617	-5.112	176.654	64.359	215.520	199.792
-4.406	-2.657	-3.700	-5.169	149.574	75.021	130.675	187.628
-3.560	-2.126	-3.462	-3.737	170.698	50.158	195.518	214.409
-4.749	-4.173	-6.578	-4.187	137.799	52.521	41.527	40.427
-2.850	-1.160	-2.959	-2.405	337.407	138.843	217.143	264.407
-2.600	-2.982	-4.984	-5.073	18.485	79.297	536.112	569.578
-3.317	-2.053	-4.621	-3.112	95.995	58.748	76.962	81.107
-8.387	-7.547	-9.727	-7.696	152.773	38.880	223.152	197.993
-3.264	-2.004	-4.768	-2.030	117.821	74.903	285.492	231.602
-4.281	-3.225	-3.412	-5.314	161.902	86.084	42.886	47.101
-5.811	-4.465	-6.315	-6.083	98.152	48.774	174.824	191.664
-2.138	-1.280	-2.120	-3.014	205.261	74.772	206.908	195.357
-2.043	-1.769	-4.073	-0.810	163.524	65.434	277.190	184.322
-2.930	-1.525	-3.828	-1.954	177.297	104.777	97.738	76.097
-3.184	-1.650	-2.950	-2.969	226.796	80.496	249.665	253.521
-6.031	-4.242	-3.951	-6.673	127.216	44.963	47.316	56.254
-3.177	-1.620	-1.600	-3.838	128.662	61.277	88.757	125.925
-3.140	-1.751	-2.176	-3.989	176.362	74.622	78.354	105.637
-4.854	-3.791	-5.569	-4.874	79.758	36.726	63.419	86.096
-1.067	-1.962	-3.818	-1.181	194.690	114.139	179.620	133.351
-4.439	-2.732	-2.574	-5.498	171.044	94.522	92.685	137.250
-7.497	-6.535	-8.783	-4.783	119.684	64.740	46.974	23.943
-2.965	-1.250	-2.812	-2.713	213.328	81.414	193.592	162.889
-5.970	-4.393	-6.930	-6.581	52.752	39.453	149.021	190.321
-2.369	-1.365	-4.362	-1.553	156.957	80.633	250.004	149.734
-4.112	-2.077	-2.071	-5.378	231.967	59.989	52.850	106.227
-3.110	-1.465	-2.014	-3.203	221.705	78.485	86.068	122.901
-16.207	-14.772	-15.850	-17.052	136.271	43.719	61.288	69.459
-4.200	-2.970	-3.812	-3.892	95.883	63.573	158.361	215.549
-3.541	-2.138	-2.966	-4.099	207.739	61.904	42.720	50.559
-2.897	-1.398	-3.302	-2.255	185.067	98.640	44.033	51.131
-2.971	-1.183	-2.836	-2.844	232.964	130.312	197.789	280.808
-3.660	-1.652	-4.329	-3.929	107.945	59.484	60.387	52.325
-2.723	-1.858	-3.671	-3.417	113.651	63.741	296.317	250.982
-12.837	-11.912	-12.473	-13.468	139.387	42.020	212.810	291.482
