T_CH1	T_CH2	T_CH3	T_CH4	A_CH1	A_CH2	A_CH3	A_CH4
-1.480	-2.980	-2.244	-4.975	100.785	111.790	144.667	278.406
-2.076	-3.613	-3.361	-5.854	29.951	35.658	176.409	285.846
-7.135	-4.250	-7.284	-7.964	167.084	37.016	88.505	117.166
-1.649	-2.363	-1.825	-4.540	80.837	83.985	187.740	277.825
-3.709	-5.489	-5.094	-6.674	58.937	57.003	151.547	212.427
-2.118	-5.190	-4.080	-5.601	67.337	101.649	36.728	28.620
-1.917	-3.180	-2.548	-2.655	74.348	88.698	255.866	253.261
-2.579	-4.913	-5.907	-5.838	57.552	49.580	527.374	574.422
-2.824	-3.983	-3.834	-6.635	141.327	146.476	46.946	106.412
-1.977	-4.450	-3.283	-5.678	74.420	96.409	65.985	99.499
-1.447	-4.461	-3.956	-4.333	81.929	135.293	55.022	81.909
-1.446	-3.762	-3.040	-4.792	91.962	149.882	234.539	312.377
-27.042	-28.915	-28.723	-31.075	32.999	51.252	62.672	115.802
-3.855	-5.187	-4.080	-7.222	87.185	90.579	38.298	75.594
-27.108	-25.023	-1.693	-4.755	229.015	132.250	78.862	134.902
-7.546	-8.920	-7.942	-10.482	38.572	107.777	49.989	123.265
-1.399	-4.357	-3.945	-4.738	82.095	200.455	130.032	189.609
-4.363	-7.172	-6.496	-8.222	67.902	95.130	22.110	33.508
-2.551	-4.377	-4.042	-6.854	14.575	77.161	87.186	133.780
-1.396	-3.034	-2.956	-4.766	100.301	128.405	134.924	247.350
-2.834	-5.590	-5.687	-6.980	29.973	45.439	133.315	180.706
-1.583	-3.494	-2.954	-4.738	102.048	138.011	146.754	229.652
-1.261	-1.862	-1.631	-4.359	180.982	143.253	63.462	81.818
-1.458	-3.410	-2.546	-5.320	85.125	133.230	81.559	119.860
-1.203	-3.738	-3.547	-4.789	139.592	122.692	177.034	304.846
-1.308	-2.276	-1.962	-4.738	98.626	126.696	79.818	164.805
-1.391	-4.089	-2.851	-4.724	77.649	137.405	113.836	192.217
-2.221	-5.012	-4.082	-5.052	28.265	68.753	50.320	45.068
-1.454	-3.083	-2.092	-4.881	93.061	67.646	119.544	139.247
-1.350	-2.132	-2.104	-4.799	101.491	144.107	57.643	112.308
-1.032	-2.775	-2.441	-5.229	146.467	145.054	161.327	307.000
-1.354	-3.430	-2.937	-4.657	128.923	173.856	144.506	310.873
-1.412	-4.170	-3.742	-5.946	51.454	153.130	211.171	347.405
-1.231	-2.510	-2.217	-5.067	106.862	134.312	189.822	321.294
-1.557	-4.324	-3.663	-5.320	66.126	101.592	200.795	371.575
-0.878	-1.018	-1.457	-2.724	383.928	320.266	84.001	93.868
-0.634	-1.602	-1.190	-2.833	290.006	291.319	140.264	269.002
-21.868	-24.478	-24.061	-24.818	45.237	77.638	153.409	198.645
-1.183	-2.217	-1.925	-3.979	119.487	162.623	80.036	139.331
-1.145	-2.837	-2.668	-4.805	147.879	171.654	51.840	74.974
-7.476	-9.118	-9.046	-9.898	24.402	60.035	326.012	363.032
-1.994	-3.933	-2.885	-5.502	46.584	104.621	107.376	196.843
-1.224	-2.083	-4.456	-1.864	78.166	110.178	541.180	392.900
-1.387	-4.165	-3.701	-4.855	90.044	160.939	160.310	278.525
-2.438	-4.204	-3.675	-6.550	122.392	98.729	43.035	120.417
-4.598	-4.547	-4.475	-7.617	50.303	58.450	160.931	330.522
-1.142	-2.520	-1.547	-4.406	101.203	155.614	84.544	127.815
-1.250	-3.402	-2.910	-4.182	62.742	180.321	183.462	270.191
-2.050	-4.221	-6.004	-7.661	57.884	86.024	32.532	67.355
-2.559	-4.903	-4.333	-6.255	88.487	158.483	47.788	104.097
-1.971	-3.363	-3.150	-5.185	55.469	36.585	193.520	314.183
-1.490	-4.106	-3.401	-5.143	94.262	139.372	220.120	384.338
-1.428	-3.652	-3.150	-4.586	63.614	124.021	164.359	246.164
-2.120	-4.506	-1.592	-2.551	233.412	307.238	56.914	94.825
-1.358	-3.367	-2.923	-4.672	81.597	104.279	77.950	87.463
-1.585	-3.265	-2.003	-5.210	143.361	84.978	66.173	128.563
-4.279	-5.139	-4.626	-7.167	43.723	70.802	65.091	110.636
-81.167	-9.860	-11.553	-14.412	19.930	35.907	134.426	284.778
-1.766	-4.559	-3.861	-5.686	65.021	134.737	75.734	137.382
-1.166	-2.508	-1.525	-4.151	118.036	139.652	81.559	173.436
-1.692	-3.816	-3.675	-5.016	89.419	163.591	43.168	86.567
-1.154	-4.028	-3.053	-4.693	132.156	136.629	134.816	191.924
-2.919	-5.080	-4.335	-6.952	64.034	34.687	88.410	161.501
-1.740	-2.717	-2.132	-5.253	119.546	95.492	55.988	136.982
-1.953	-4.102	-2.369	-5.218	52.898	56.540	59.470	118.488
-1.456	-4.120	-3.296	-4.383	98.592	100.731	101.621	109.150
-1.238	-2.476	-0.774	-1.876	235.672	231.387	210.042	216.552
-1.995	-4.378	-3.758	-3.155	64.760	73.978	61.453	46.799
-2.049	-4.739	-5.025	-4.346	25.520	93.559	78.359	84.169
-2.037	-5.613	-4.986	-6.087	64.251	184.414	124.551	157.811
-3.094	-1.160	-3.752	-3.962	458.402	152.584	195.633	229.899
-4.367	-7.736	-7.102	-8.190	23.099	51.841	152.891	239.075
-1.087	-2.179	-1.707	-4.334	130.994	113.348	186.895	334.822
-1.379	-3.297	-2.266	-4.670	79.997	114.251	111.178	161.945
-3.957	-6.378	-6.423	-8.601	52.305	103.167	492.789	651.988
-1.660	-3.350	-2.824	-4.417	41.541	73.768	62.047	83.117
-2.069	-4.218	-3.728	-5.108	65.452	109.975	60.183	79.054
-1.687	-4.792	-3.533	-5.652	88.868	110.823	145.338	219.101
-1.723	-2.659	-2.595	-5.156	105.026	142.115	119.119	291.879
-2.212	-6.737	-5.380	-7.206	34.192	54.834	120.513	166.249
-18.185	-5.928	-5.245	-6.780	41.788	29.555	89.320	124.708
-5.981	-8.936	-7.599	-9.776	34.265	122.772	112.463	195.035
-1.646	-4.952	-3.922	-5.389	56.639	134.473	110.302	154.870
-1.151	-2.380	-1.607	-4.455	106.659	93.388	141.702	274.515
-3.363	-5.784	-5.517	-7.210	44.171	94.177	183.650	254.246
-12.081	-10.853	-0.570	-1.592	159.918	26.781	434.316	567.779
-8.979	-11.486	-10.955	-13.628	12.408	51.847	39.167	74.050
-4.547	-5.215	-6.651	-8.532	50.109	23.410	314.509	372.315
-1.316	-2.443	-2.250	-4.766	95.034	95.298	154.049	295.485
-2.302	-5.036	-4.836	-4.491	62.875	190.178	172.743	213.257
-2.597	-4.650	-4.469	-6.582	35.081	64.345	162.342	254.671
-1.951	-3.290	-2.229	-4.944	41.023	60.252	108.372	179.104
-1.336	-3.102	-2.709	-4.729	100.997	124.144	113.578	192.597
-1.371	-3.788	-3.028	-5.340	44.525	136.729	124.554	179.068
-13.088	-14.022	-13.925	-17.332	42.199	58.422	78.131	112.989
-1.359	-2.748	-3.194	-5.256	112.752	111.359	198.157	360.844
-3.559	-5.390	-4.659	-6.530	62.135	113.197	47.362	36.457
-1.977	-3.123	-2.439	-4.148	68.974	132.823	92.497	154.997
-2.217	-3.872	-4.588	-6.111	59.484	107.435	175.465	246.296
-1.160	-3.631	-1.993	-4.653	132.990	164.992	64.906	96.265
-71.424	-6.189	-6.632	-9.213	18.530	26.123	74.483	134.707
-1.207	-3.593	-3.104	-4.348	125.052	137.547	74.362	117.499
-1.532	-4.768	-4.294	-5.280	95.277	131.831	78.964	95.583
-3.443	-3.542	-1.985	-4.600	168.477	93.595	45.032	73.603
-3.338	-5.745	-4.982	-8.023	44.096	208.754	35.614	98.192
-3.166	-5.506	-4.733	-6.121	17.867	121.405	49.873	97.593
-0.754	-2.309	-2.689	-3.479	258.197	315.306	75.522	93.098
-2.004	-4.137	-3.617	-5.476	71.886	79.322	134.746	206.565
-1.459	-3.625	-3.096	-5.622	47.983	79.636	151.482	308.108
-1.741	-4.328	-3.581	-4.514	59.878	88.622	130.550	206.498
-1.537	-2.577	-108.081	-106.593	90.270	85.309	-2022.622	-1392.910
-2.190	-4.688	-3.644	-5.541	34.015	103.833	86.098	156.553
-2.253	-4.403	-3.654	-5.459	47.802	98.879	178.898	176.673
-1.358	-2.072	-1.711	-4.056	81.219	96.719	131.151	130.813
-1.858	-3.876	-3.994	-5.361	53.528	51.870	95.251	119.644
-1.273	-3.893	-3.637	-4.501	92.314	141.805	128.210	185.205
-4.075	-3.119	-4.368	-5.236	160.708	45.354	51.159	83.449
-2.113	-2.482	-3.655	-1.346	140.319	78.770	197.169	113.619
-1.724	-3.446	-3.932	-5.806	43.317	75.298	61.188	106.047
-3.625	-4.847	-4.212	-6.835	46.822	31.396	46.815	84.866
-1.394	-4.014	-3.260	-4.756	73.837	125.440	131.224	154.434
-2.061	-3.372	-3.091	-5.505	67.957	103.274	46.857	81.948
-1.249	-2.157	-1.601	-4.589	96.173	112.928	80.760	111.607
-2.026	-2.019	-2.374	-4.731	105.640	54.377	35.095	83.256
-2.227	-4.416	-5.034	-5.957	57.279	60.146	591.994	709.569
-1.101	-2.752	-3.234	-3.961	123.500	140.085	181.962	219.382
-1.174	-1.981	-1.550	-4.448	97.078	79.726	102.500	276.700
-1.112	-4.034	-1.633	-4.027	149.996	255.297	78.353	129.832
-1.361	-2.463	-1.855	-4.688	93.495	99.513	132.852	324.244
-1.292	-2.315	-1.879	-4.882	123.028	106.716	162.638	314.129
-1.756	-4.831	-3.759	-4.337	57.097	67.328	37.165	82.072
-1.213	-2.951	-2.598	-4.134	93.573	126.452	171.698	237.998
-0.868	-1.962	-1.345	-3.302	245.839	315.055	168.499	287.836
-1.334	-3.647	-3.156	-4.268	94.601	145.472	130.299	175.627
-3.446	-84.755	-4.810	-7.035	47.316	50.554	57.025	121.082
-3.351	-6.960	-5.926	-7.136	54.178	141.554	214.388	297.014
-2.731	-6.226	-5.143	-6.837	34.059	84.137	164.534	208.143
-1.744	-2.948	-2.668	-4.716	88.105	166.897	200.114	286.227
-1.475	-3.996	-3.265	-4.737	76.437	163.211	205.249	286.034
-3.244	-4.330	-4.468	-6.393	41.082	48.999	98.519	148.107
-1.676	-4.192	-3.132	-5.594	69.583	73.660	190.917	187.774
-2.896	-6.390	-5.627	-7.679	25.795	49.819	162.998	189.763
-1.430	-3.017	-1.715	-4.246	87.477	107.048	112.277	201.364
-1.942	-2.815	-3.790	-3.732	71.754	78.937	171.608	165.534
-1.310	-4.170	-3.414	-4.856	141.599	253.761	64.417	91.871
-4.140	-5.905	-5.169	-7.948	48.811	31.566	1.315	45.163
-1.399	-3.275	-3.047	-4.779	87.315	120.760	258.636	300.940
-3.599	-6.242	-5.826	-6.445	48.741	82.318	496.283	636.618
-1.261	-3.711	-3.305	-5.088	99.152	155.580	90.844	132.240
-86.103	-5.735	-5.308	-7.840	38.184	59.691	96.445	158.598
-1.230	-2.207	-2.367	-5.288	126.970	112.539	83.296	230.408
-1.427	-3.549	-2.530	-4.762	44.603	85.964	74.990	137.287
-2.894	-4.998	-4.167	-6.358	219.889	367.853	38.746	47.465
-1.831	-3.688	-3.402	-5.682	38.954	49.057	71.950	95.564
-1.410	-4.381	-3.951	-4.335	100.896	196.329	44.612	74.148
-3.630	-4.855	-4.694	-7.397	52.959	83.123	157.290	351.218
-3.079	-4.023	-3.768	-6.501	41.626	87.226	147.206	303.450
-1.558	-3.786	-2.646	-4.851	108.726	159.263	49.582	62.015
-4.434	-5.702	-5.656	-8.139	55.499	56.370	76.495	160.088
-4.071	-5.883	-5.575	-6.728	33.219	100.077	222.947	284.494
-1.625	-4.261	-4.108	-5.044	77.397	115.647	42.787	43.289
-4.364	-6.815	-5.564	-8.000	20.932	85.127	106.771	188.867
-1.092	-3.183	-2.103	-4.348	112.280	148.765	60.194	71.946
-3.039	-4.829	-4.382	-6.674	96.777	110.217	50.029	55.784
-1.274	-4.173	-3.139	-4.067	92.534	151.005	93.417	129.101
-2.099	-3.560	-2.314	-5.159	51.576	63.911	29.283	55.963
-1.524	-3.668	-3.746	-5.833	43.940	62.669	50.443	75.357
-28.783	-8.167	-7.359	-8.923	36.849	67.227	130.044	184.454
-3.280	-2.192	-6.569	-4.732	98.177	68.207	468.021	405.229
-1.776	-3.412	-2.407	-5.180	104.353	121.392	189.959	316.058
-1.692	-3.703	-2.620	-4.376	63.519	131.523	29.945	85.630
-1.582	-2.831	-2.947	-5.237	62.181	49.458	53.104	170.264
-1.462	-3.991	-2.349	-3.981	95.790	119.626	43.726	49.889
-2.791	-3.636	-3.953	-5.389	42.195	42.696	41.279	73.536
-0.704	-2.077	-91.886	-91.063	319.040	422.805	131.085	109.818
-1.271	-3.358	-2.415	-3.277	131.970	142.400	192.037	257.939
-1.624	-3.566	-3.221	-5.049	59.658	91.617	181.658	245.264
-1.298	-4.106	-3.040	-5.195	85.218	137.869	109.531	172.483
-1.032	-3.546	-3.032	-4.182	147.195	153.576	187.891	225.800
-1.512	-3.241	-1.874	-4.768	90.079	125.004	160.036	252.689
-1.844	-3.936	-2.650	-4.970	54.665	101.062	148.083	200.541
-1.887	-3.880	-3.076	-6.037	75.687	137.760	392.528	678.058
-2.664	-1.696	-2.065	-4.942	540.671	288.547	63.945	124.974
-1.600	-4.259	-3.454	-4.983	60.301	117.400	121.133	188.034
-1.169	-2.223	-1.509	-4.226	129.120	91.015	70.753	128.481
-12.398	-15.521	-14.709	-16.332	28.077	42.241	96.712	132.036
-1.203	-3.678	-9.445	-9.409	100.733	162.384	55.534	53.470
-1.546	-4.172	-3.418	-4.510	60.771	127.427	103.424	129.809
-0.669	-2.796	-1.623	-3.356	273.059	374.655	124.561	165.359
-1.362	-2.616	-1.701	-4.564	102.197	131.341	91.506	290.420
-6.128	-8.155	-1.653	-3.656	84.518	136.547	61.960	110.201
-1.694	-1.155	-2.179	-3.873	276.165	163.865	100.596	197.956
-1.338	-1.568	-1.637	-4.707	116.081	100.283	133.462	406.201
-2.437	-5.053	-4.515	-5.437	50.079	115.948	138.536	222.014
-1.713	-4.086	-3.038	-5.503	49.416	78.261	147.939	276.280
-1.166	-3.619	-1.043	-4.149	103.682	199.835	167.380	373.933
-1.515	-4.065	-3.377	-5.555	94.079	137.635	130.870	238.240
-5.204	-2.988	-42.319	-45.038	125.114	50.370	43.158	63.564
-1.779	-4.245	-3.691	-5.117	76.427	94.019	141.819	197.585
-1.933	-4.057	-3.661	-5.674	88.695	119.842	226.425	364.562
-1.093	-3.675	-2.592	-4.216	97.983	164.597	193.748	288.686
-2.168	-4.061	-3.422	-5.939	63.470	127.389	37.375	79.444
-1.986	-3.228	-2.497	-5.404	58.885	73.498	153.245	316.860
-1.645	-2.939	-2.883	-5.326	79.862	68.138	123.487	287.093
-1.488	-4.062	-2.810	-4.818	92.816	156.695	158.477	223.463
-1.170	-2.941	-2.340	-4.373	107.214	84.953	158.059	198.312
-2.255	-3.531	-3.679	-5.297	62.593	79.937	118.153	180.781
-2.648	-3.405	-2.836	-5.951	75.693	103.980	63.641	125.089
-1.377	-2.744	-1.827	-5.043	85.771	79.348	111.705	210.232
-3.703	-6.249	-5.982	-7.704	74.574	116.763	152.833	231.871
-1.974	-3.141	-2.658	-5.344	114.902	90.857	34.801	94.903
-1.797	-3.522	-3.535	-5.807	69.878	81.454	169.918	270.208
-1.417	-3.483	-3.068	-5.278	89.294	59.058	108.986	168.041
-1.133	-3.838	-2.741	-4.669	140.624	196.983	104.451	138.627
-3.829	-5.327	-2.906	-0.915	340.938	389.819	178.218	146.903
-1.373	-2.499	-2.262	-4.917	106.275	119.229	140.641	274.034
-8.198	-10.547	-9.989	-11.842	40.676	111.926	30.456	41.923
-2.033	-1.538	-2.232	-4.936	110.227	60.703	67.498	122.495
-3.771	-4.859	-4.266	-7.480	54.759	14.086	101.552	243.348
-1.193	-3.731	-2.675	-4.717	102.022	132.005	242.968	310.125
-2.359	-4.222	-3.598	-6.206	68.887	87.276	125.563	207.732
-1.489	-2.056	-2.412	-5.085	54.054	62.591	176.551	307.970
-1.459	-4.880	-3.794	-5.055	98.366	97.934	60.398	132.374
-4.124	-5.429	-5.077	-6.804	49.413	82.825	194.971	275.060
-1.620	-2.624	-2.588	-4.998	78.400	90.178	75.382	93.143
-2.570	-4.844	-4.271	-6.014	103.889	169.070	146.743	225.684
-1.810	-4.362	-3.819	-6.776	43.251	37.518	152.368	369.539
-1.454	-1.681	-1.534	-4.070	79.514	129.718	192.639	376.329
-1.318	-3.318	-2.471	-4.671	96.821	161.662	144.058	228.150
-1.262	-3.960	-3.998	-4.743	85.989	211.206	206.772	290.179
-1.457	-3.402	-3.097	-5.470	99.527	129.240	127.407	241.818
-3.124	-3.909	-3.667	-6.715	92.896	77.172	67.095	131.443
-1.006	-3.332	-1.968	-4.157	150.870	224.092	207.775	330.515
-1.370	-2.480	-3.691	-5.678	94.936	133.083	80.865	164.625
-2.950	-4.320	-3.720	-5.120	270.636	281.640	30.318	38.878
-3.887	-5.657	-5.288	-6.299	30.857	93.453	217.747	271.988
-3.204	-3.247	-3.845	-6.143	250.991	189.117	48.159	63.836
-1.667	-3.865	-4.206	-4.867	75.493	140.471	53.847	52.850
-1.648	-4.174	-4.013	-3.840	30.791	114.443	137.716	142.316
-1.632	-3.176	-2.943	-5.141	76.553	125.538	181.341	243.310
-4.119	-4.427	-6.409	-3.401	97.623	73.675	601.205	428.181
-1.486	-4.139	-4.099	-5.213	66.322	106.087	197.924	312.344
-3.907	-5.932	-0.987	-3.214	158.154	161.707	155.242	270.915
-4.407	-6.349	-6.294	-9.108	42.980	39.529	453.470	643.714
-3.717	-5.729	-5.475	-7.166	58.243	102.280	192.869	292.741
-3.793	-5.425	-5.406	-6.691	42.907	48.975	59.582	107.156
-1.521	-4.486	-3.562	-4.848	67.958	187.071	111.306	108.451
-0.782	-1.379	-2.329	-2.038	260.955	176.658	84.186	60.450
-5.980	-7.686	-7.957	-7.143	296.674	380.042	30.611	50.917
-1.436	-3.225	-2.987	-5.093	93.711	119.994	163.635	233.412
-2.672	-6.158	-5.500	-6.491	13.536	101.115	155.881	194.778
-1.974	-4.275	-3.594	-6.188	53.884	59.712	67.384	130.082
-14.100	-13.959	-1.236	-4.071	83.687	89.063	78.113	177.892
-1.523	-3.043	-2.613	-4.934	86.827	99.736	60.828	77.167
-16.712	-17.961	-17.998	-76.674	38.333	56.872	29.891	34.683
-3.459	-3.838	-5.322	-3.028	108.101	79.878	46.646	25.992
-1.327	-4.630	-3.657	-5.045	90.858	227.582	206.255	275.466
-1.535	-4.257	-3.311	-5.205	74.422	111.972	183.928	307.110
-1.282	-2.999	-2.217	-4.925	60.269	112.161	163.955	255.236
-0.947	-1.346	-1.663	-3.885	154.925	151.076	73.545	108.859
-0.821	-3.500	-3.909	-2.117	247.754	300.922	223.560	168.458
-5.750	-8.149	-7.638	-8.904	81.886	110.317	32.284	50.871
-2.713	-5.433	-4.368	-5.356	59.842	112.206	77.555	136.255
-2.435	-3.702	-2.732	-5.821	55.705	78.447	86.720	171.676
-1.406	-4.069	-3.412	-4.603	110.722	171.595	74.655	108.139
-1.566	-4.185	-3.461	-5.189	83.559	170.888	83.495	101.289
-1.357	-4.191	-3.265	-4.797	64.004	97.993	191.222	300.443
-6.316	-9.021	-6.834	-8.678	56.293	86.030	50.453	108.912
-1.403	-3.447	-3.062	-5.142	82.586	65.254	119.333	231.960
-1.629	-4.357	-3.924	-5.281	76.374	62.614	53.455	53.066
-1.839	-4.673	-3.688	-5.677	91.452	158.280	54.343	66.486
-3.188	-2.291	-3.681	-1.538	181.091	78.966	108.715	83.499
-8.420	-9.804	-9.040	-11.375	21.219	67.307	51.879	88.525
-1.821	-4.160	-3.201	-5.525	66.263	60.684	67.368	134.640
-2.565	-4.308	-3.341	-5.271	185.189	239.614	46.771	52.760
-1.833	-3.789	-17.112	-18.421	53.915	56.892	61.346	111.507
-7.998	-10.755	-9.553	-11.370	33.437	56.598	96.578	216.444
-3.286	-4.802	-4.522	-6.676	60.871	71.600	31.311	48.506
-3.289	-4.606	-4.223	-7.361	48.274	58.115	135.141	309.783
-1.476	-4.187	-3.873	-5.338	87.349	140.236	174.686	224.151
-1.730	-3.794	-3.672	-5.908	41.897	42.302	115.504	187.866
-3.820	-57.082	-5.845	-7.932	34.891	39.906	206.479	335.343
-1.441	-4.580	-3.520	-4.470	67.206	119.807	151.962	191.804
-2.416	-4.121	-3.257	-6.347	77.045	92.577	45.194	150.984
-4.750	-7.001	-6.239	-7.613	41.654	55.685	128.854	154.983
-1.390	-3.667	-2.491	-5.093	71.732	90.652	78.256	99.743
-1.269	-3.892	-3.162	-4.855	128.804	122.853	166.740	235.176
-1.911	-4.071	-3.220	-4.979	51.107	60.781	92.875	144.145
-0.685	-1.352	-1.082	-3.122	401.829	353.436	144.242	150.409
-2.619	-5.439	-4.474	-5.450	42.037	46.402	32.168	46.795
-3.365	-1.449	-3.777	-2.923	298.587	101.077	208.124	204.548
-1.436	-3.608	-2.452	-4.573	78.204	97.959	142.053	224.754
-2.167	-4.453	-3.629	-5.333	46.105	73.638	194.895	327.128
-1.334	-2.858	-2.084	-4.110	195.447	146.652	71.064	116.359
-4.349	-6.550	-7.001	-9.104	49.151	58.635	65.840	106.818
-3.597	-5.662	-5.195	-6.411	45.614	118.809	49.477	72.783
-1.531	-4.291	-3.936	-4.757	63.861	80.880	228.163	318.781
-2.849	-3.996	-3.955	-6.674	49.320	54.490	141.318	277.308
-3.552	-5.462	-5.235	-6.903	46.551	115.930	183.452	307.048
-3.770	-6.757	-5.866	-7.295	82.133	88.245	27.626	34.472
-1.247	-2.562	-1.764	-4.656	86.452	86.141	114.057	200.923
-8.730	-11.504	-11.241	-14.013	10.687	85.855	71.621	84.274
-1.198	-2.787	-2.303	-4.436	117.190	108.412	109.540	193.450
-4.647	-75.074	-5.342	-8.282	35.743	31.310	44.457	76.862
-1.239	-4.101	-2.968	-4.909	68.984	102.204	163.125	230.305
-1.241	-3.854	-3.401	-5.186	104.473	107.332	149.490	256.451
-1.039	-2.821	-2.157	-4.471	132.353	147.997	180.514	307.188
-3.839	-5.267	-4.287	-7.318	125.240	126.354	54.047	117.018
-2.028	-1.924	-0.918	-3.213	163.317	129.068	186.981	229.403
-1.371	-2.641	-2.391	-4.648	94.958	109.854	115.346	180.964
-1.165	-2.815	-2.434	-5.019	130.061	118.433	240.153	372.135
-17.365	-3.942	-3.397	-5.302	72.672	134.377	165.190	206.879
-0.669	-2.079	-1.990	-3.325	279.452	238.990	130.294	139.947
-0.862	-2.922	-1.955	-4.126	174.250	263.656	42.818	67.225
-42.114	-42.922	-41.919	-45.737	144.042	234.388	33.613	85.242
-1.875	-4.832	-4.084	-5.108	47.588	130.127	169.550	243.867
-4.156	-2.021	-4.870	-5.491	102.503	29.029	72.930	71.364
-1.278	-3.368	-3.050	-5.718	72.783	47.363	173.056	375.796
-9.342	-12.385	-11.940	-13.398	30.161	38.036	165.198	235.826
-1.888	-3.048	-2.612	-5.770	61.601	79.570	50.652	201.059
-3.163	-2.149	-3.854	-6.143	75.471	75.003	53.213	67.019
-2.462	-0.977	-2.358	-4.528	361.570	197.960	77.426	79.038
-1.291	-3.076	-2.083	-4.566	95.539	129.391	91.875	167.461
-0.852	-2.787	-2.552	-2.356	255.943	370.848	75.120	86.605
-1.215	-2.870	-2.225	-4.627	106.706	113.039	145.072	269.167
-1.077	-2.766	-2.699	-5.009	133.492	163.988	171.811	357.967
-1.292	-2.376	-2.223	-4.504	106.614	125.518	145.366	298.928
-3.876	-6.376	-4.865	-6.714	66.791	146.774	38.391	39.440
-3.161	-5.102	-4.685	-6.404	62.761	65.844	63.025	92.821
-2.276	-5.438	-3.162	-4.561	81.916	109.266	52.734	110.708
-108.371	-108.427	-2.199	-3.107	-910.389	-760.735	48.657	71.615
-22.760	-24.700	-23.046	-26.276	218.102	318.234	34.139	93.285
-1.477	-2.589	-3.225	-5.333	91.288	66.044	423.766	650.664
-2.421	-5.217	-4.209	-6.271	96.353	151.551	40.622	56.399
-1.412	-2.912	-2.217	-4.902	134.655	131.356	33.518	56.235
-1.271	-3.732	-3.010	-4.551	91.867	149.444	147.472	188.353
-1.688	-1.915	-2.275	-4.870	97.001	117.941	69.913	135.802
-1.576	-3.084	-2.543	-5.641	101.257	121.282	110.312	226.262
-2.354	-5.898	-4.831	-6.134	91.987	109.882	176.312	229.143
-1.808	-3.498	-2.927	-5.796	72.488	92.022	141.028	266.313
-0.809	-0.878	-1.334	-2.463	339.751	243.425	116.332	151.514
-1.154	-2.988	-2.365	-4.419	105.486	140.118	134.316	191.445
-1.538	-1.698	-5.596	-3.893	74.343	53.555	104.787	84.148
-1.518	-4.115	-3.388	-5.344	91.510	148.532	117.724	184.525
-3.451	-5.292	-4.567	-7.641	69.243	114.195	50.280	86.257
-2.192	-4.334	-3.471	-5.583	55.115	75.887	222.831	326.082
-21.288	-20.445	-21.756	-24.699	45.769	21.357	136.288	275.184
-2.070	-1.616	-4.178	-1.790	262.332	172.795	60.048	62.383
-11.272	-3.671	-2.947	-5.561	32.836	33.544	41.035	87.979
-1.574	-4.074	-3.266	-5.260	93.540	120.109	115.482	182.993
-8.826	-11.004	-8.974	-10.915	31.588	110.691	59.634	69.387
-3.202	-4.452	-3.467	-6.529	292.882	282.483	38.572	84.391
-7.112	-9.542	-8.710	-11.513	12.484	50.311	52.218	77.154
-1.064	-3.132	-2.151	-4.156	150.490	144.277	145.322	197.719
-2.520	-6.108	-5.106	-7.149	46.489	68.521	103.901	132.661
-1.653	-2.730	-2.848	-5.183	72.717	86.509	91.065	146.408
-2.382	-5.002	-4.220	-6.232	99.759	149.087	192.907	288.540
-2.122	-4.237	-3.180	-5.485	101.628	71.877	149.348	286.433
-1.517	-3.618	-3.183	-5.147	75.516	127.728	157.896	214.809
-1.503	-3.567	-2.941	-5.112	60.250	87.473	124.633	182.808
-1.367	-4.039	-3.307	-4.734	71.844	123.690	94.543	103.532
-6.194	-4.262	-4.918	-8.171	229.436	65.475	26.555	50.873
-1.327	-2.624	-2.457	-4.797	71.654	78.025	41.100	60.775
-2.262	-3.590	-6.797	-4.573	62.102	72.449	527.726	445.203
-2.111	-1.306	-3.393	-3.371	223.071	117.697	47.566	72.232
-2.488	-5.720	-5.296	-8.027	42.875	9.555	169.613	356.169
-1.866	-3.769	-2.997	-4.838	78.954	114.555	198.278	281.781
-2.849	-16.910	-2.976	-5.464	70.070	40.897	36.624	43.806
-6.677	-8.334	-7.279	-10.100	115.378	114.057	27.455	54.030
-1.344	-2.421	-1.563	-4.394	65.654	52.287	74.350	161.338
-4.584	-5.388	-5.684	-8.053	167.857	106.016	37.466	48.724
-1.985	-4.944	-4.085	-5.364	66.670	102.115	37.228	37.594
-1.363	-3.902	-3.090	-5.045	105.405	145.965	57.735	75.661
-1.905	-2.855	-2.749	-4.866	74.324	83.139	145.458	266.378
-1.267	-3.316	-2.680	-4.761	112.538	156.239	155.578	299.234
-1.444	-3.627	-2.393	-4.183	88.852	129.939	158.719	268.452
-11.819	-13.327	-12.979	-14.624	41.448	34.114	185.959	264.913
-3.075	-6.521	-5.602	-7.166	26.920	66.447	168.666	285.046
-2.074	-3.475	-3.069	-5.222	87.383	89.921	38.798	67.990
-5.772	-8.653	-8.508	-9.543	51.668	59.883	180.795	315.064
-1.484	-2.683	-3.058	-4.946	90.724	124.171	159.115	282.740
-2.648	-5.177	-4.257	-6.788	35.235	32.059	173.736	330.402
-2.104	-4.055	-4.408	-6.297	80.049	89.539	142.175	220.618
-1.924	-2.980	-2.396	-5.240	76.685	60.333	143.725	237.481
-1.976	-2.791	-2.443	-1.766	47.608	57.922	112.805	97.456
-5.491	-4.545	-5.542	-8.249	159.568	38.282	108.635	190.272
-4.045	-5.185	-4.879	-7.419	29.472	62.454	66.851	168.076
