81,1967,1935,1985,2004,1993,2086,2184,2628,3303,4153,5251,6634,7909,9894,11810,13062,15319,17528,19042,20861,22254,23419,24787,25504,26078,26162,26040,26173,26312,26216,26744,26590,26574,26273,26231,26341,26391,26368,26226,25791,25723,26211,26469,26210,26337,26061,25196,25029,24609,23797,23391,22410,25641,26617,26470,26262,26572,26490,19779,16801,15891,15666,14976,14500,19096,26523,26106,26187,26399,26170,22730,10740,10327,9676,9069,8714,8480,24862,25794,26189,26667,26565,26365,26290,26255,26311,26030,26126,26180,25907,26105,25939,26230,26073,25863,25607,26025,25787,25591,25181,24379,24611,25188,24987,24398,24432,6971,3126,3162,11881,24201,24167,21311,3919,4118,4310,19835,23597,23336,13147,5855,6351,11784,22444,22759,22246,21595,20597,
89,11255,13670,16122,17350,18936,20755,21635,22713,23374,23527,23699,23915,23925,24726,24705,24754,25086,25499,25989,26293,26099,26070,25826,26124,26093,26083,25328,24575,24144,23221,21930,20849,19587,23446,26505,26376,26415,26445,26309,26265,25892,25906,26303,26613,26380,21476,5110,4462,3960,3469,3442,3524,23914,26636,26648,26944,26216,25991,10437,3470,3358,3274,3134,3356,12331,26132,25787,26104,26378,26591,22141,3409,3574,3590,3454,3492,3477,23774,26245,26843,26545,26584,26401,26573,26526,26651,26332,26124,26290,25813,26355,26624,26379,25920,25869,25742,25671,25740,25714,25152,24644,24708,24987,24580,24542,24639,7986,2222,2247,10032,24310,24258,22143,2629,2231,2391,18193,23616,23405,12113,2019,2071,7630,22524,22175,22206,22132,21292,
97,24069,24701,24419,24178,24414,24569,24457,24048,24031,23167,22451,21447,19890,18637,17415,16449,15487,14662,13619,12272,11158,10257,9853,9902,10001,10317,10657,11362,12385,12984,14568,15626,16538,22780,26379,26600,26354,26449,26134,26151,26279,26324,26540,26522,26415,21641,3360,3247,3168,3151,3204,3493,23741,26643,26635,26385,26727,26795,11322,3702,3276,3211,3070,3116,11397,26144,26333,26191,26270,25957,22991,3434,3390,3844,3368,3558,3531,23076,26575,26476,26358,26231,26546,26595,26733,26441,26330,26528,26690,26096,26557,26552,26326,26226,25931,25983,26016,25959,25932,25762,25435,25454,25461,25221,24928,24589,9414,2166,2146,8222,24166,24527,23468,3058,2167,2275,17052,23918,23496,13633,2000,1975,6207,22548,22416,21925,21859,21193,
105,24621,24735,24645,14296,10655,9915,9381,9676,9878,10446,11570,12836,13992,15652,17112,18795,20181,21057,22461,23857,24577,25694,26240,26566,26561,26971,26914,26709,26706,26817,26854,27074,26640,26742,26792,26704,26819,26583,26547,26472,26621,26485,26236,26505,26361,22274,3530,3490,3218,3332,3505,3565,23320,26606,26334,26886,26588,26443,12074,3373,3317,3453,3333,3281,10508,26005,26145,26090,26291,26453,24222,3635,3642,3827,3717,3311,3775,22689,26576,26810,26559,26435,26574,26434,26562,26324,26719,26764,26463,26242,26687,26724,26068,26272,25766,26085,26014,26157,25910,25999,25558,25579,25659,25109,25292,25289,11147,2300,2257,6918,24424,24092,23627,4059,2108,2184,15319,23554,23384,15015,2047,2038,4726,22288,22172,22038,21698,21045,
113,24992,25232,24848,22283,22982,23955,24749,25174,25369,25750,25661,25619,25525,26016,26144,26328,26393,26473,26283,26546,26508,26622,26726,26543,26654,26779,26956,26988,26723,26741,26670,26783,26799,26723,26579,26718,27076,27060,27050,26760,26657,26979,26670,26641,26967,23154,3562,3363,3558,3393,3474,3877,22878,26768,26634,26763,27019,26750,12618,3368,3177,3215,3003,3248,9987,26225,26075,26452,26503,26363,24933,3768,3727,3681,3855,3530,3835,21809,26748,26406,26380,26723,26239,26623,26826,26771,26682,26919,26697,26648,26478,26422,26536,26427,26174,25930,26016,26041,25881,25791,25686,25573,25433,25194,25297,24937,12426,2378,2264,5754,24492,24278,23855,5137,2037,2149,13687,23506,23270,16100,1998,2045,3664,21719,22395,21900,21780,21399,
121,25196,24742,24790,24720,25124,25109,25365,25477,25510,25405,25711,25923,25837,25872,25873,26195,26242,26531,26341,26306,26715,26659,26674,26843,27008,26841,27126,26839,26624,26866,26759,26739,26777,27023,26653,26652,26787,26830,26607,26766,26322,26356,26665,26386,26740,23450,3396,3401,3753,3684,3701,4152,22438,27229,26800,27271,27421,26640,13354,3207,3465,3191,2961,3224,9298,26085,26239,26650,26631,26207,25130,3960,3536,3424,3659,3624,3808,21077,26653,26643,26495,26792,26555,26444,26885,26760,26848,26545,26835,26284,26293,26072,26445,26066,26017,26063,26202,25935,25757,26269,26352,25823,25387,25248,25058,24837,13755,2346,2276,4579,24053,24035,23988,6518,2130,2151,12132,22879,22968,17323,2076,2063,2918,21213,22481,22065,21815,21822,
129,25090,24862,24914,25006,25296,25514,25091,25214,25583,25423,25643,25477,25769,25921,26053,26172,26468,26266,26224,26308,26383,26738,26823,26571,26784,26827,26942,26881,26745,26647,26712,26841,27013,26859,27216,26631,26934,26686,26680,26760,26830,27153,26897,26692,26463,23716,3669,3530,3634,3531,3759,3911,22266,27464,26953,27500,27230,27012,14478,3912,3590,3529,3594,3313,8696,26117,26621,26446,26819,26712,25559,4579,3676,3629,3582,3699,3535,20180,26850,26778,26943,27028,26802,26767,26991,27104,26973,26732,26792,26380,26505,26226,26368,26294,25903,26013,26154,26035,26077,25986,25926,25710,25432,25078,24863,24845,15041,2384,2269,3676,23591,23996,23928,7810,2124,2139,10842,22884,23065,18346,2121,2037,2428,20251,22752,22281,22143,21691,
137,25471,25248,24993,24891,24994,25238,25316,25425,25299,25665,25498,25541,25906,26271,25926,25979,26366,26197,26565,26775,26930,26680,26207,26510,26524,26630,26699,26703,26493,26691,26685,26856,26977,26942,26582,26493,26068,26748,27057,26744,26400,27134,26726,26593,26793,24196,3668,3603,3603,3564,3695,4189,21580,27505,27393,27321,27365,27104,15116,4013,4329,4012,3487,3508,7973,26574,26680,26588,26957,26858,26448,5137,3472,3276,3407,3599,3692,19355,26988,26841,27159,26996,26694,26585,26206,26907,26694,26325,26533,26125,26324,26028,25976,26015,26212,25975,25668,25876,25948,25960,25604,25417,24993,25078,24906,24954,16087,2465,2336,3120,23065,24228,24103,9079,2237,2305,9763,23020,23070,19616,2228,2042,2191,19222,22446,22224,22019,21787,
145,25683,25609,24861,24805,25267,24852,25196,25162,25260,25679,25449,25479,25992,26276,26058,26257,26425,26352,26307,26135,25790,25010,23899,22993,21982,20811,19705,18643,17273,16138,15505,14290,13118,19674,26477,26814,26700,26479,26508,26696,26877,27095,26826,26858,26883,24622,3573,3247,3326,3197,3411,3368,20720,27000,26833,27045,27245,27666,15941,4084,4025,3963,3510,3591,7393,26817,26808,26815,26863,27394,26737,5570,3285,3572,3693,3571,3359,18324,26671,26474,26646,26969,26757,26715,26609,26751,26452,25750,26182,26435,26394,26535,26531,26366,26165,26143,25848,26194,26233,25927,25431,25333,24931,25160,25020,24774,17386,2503,2340,2709,22415,24122,24069,10166,2301,2309,8768,23534,23233,21343,2523,2048,2161,17787,22595,22557,21882,21872,
153,25363,25464,25075,24185,23619,22760,21640,20175,19050,17641,16105,14889,13856,12274,11217,9859,8786,7477,6243,4938,4100,3488,3099,3070,2913,2981,3003,2903,2965,3066,3142,3131,3240,14865,26095,26632,26792,26665,26984,27036,27571,27135,26737,26937,26756,25147,3714,3111,3225,3443,3192,3269,20016,27390,27180,27133,27326,27526,16581,3788,3823,3868,3734,3730,6560,26594,26878,26761,26919,26923,26823,6361,3211,3160,3381,3245,3363,17204,26498,26645,26796,26836,26876,26749,26669,26785,26465,26613,26819,27076,26513,26556,26904,26933,26561,26339,26135,26004,25497,25495,25511,25787,25024,25002,24833,24969,18830,2553,2394,2516,21361,23921,23868,11376,2304,2360,7588,23435,23317,21943,3042,2199,2148,17063,22498,22464,22258,22032,
