#1,01-Jan-2009 01:52:08,0                 
-2.84e-09,0
-2.8e-09,0
-2.76e-09,0
-2.72e-09,0
-2.68e-09,0
-2.64e-09,0
-2.6e-09,0
-2.56e-09,0
-2.52e-09,0
-2.48e-09,0
-2.44e-09,0
-2.4e-09,0
-2.36e-09,0
-2.32e-09,0
-2.28e-09,0
-2.24e-09,0
-2.2e-09,0
-2.16e-09,0
-2.12e-09,0
-2.08e-09,0
-2.04e-09,0
-2e-09,0
-1.96e-09,0
-1.92e-09,0
-1.88e-09,0
-1.84e-09,0
-1.8e-09,0
-1.76e-09,0
-1.72e-09,0
-1.68e-09,0
-1.64e-09,0
-1.6e-09,0
-1.56e-09,0
-1.52e-09,0
-1.48e-09,0
-1.44e-09,0
-1.4e-09,0
-1.36e-09,0
-1.32e-09,0
-1.28e-09,0
-1.24e-09,0
-1.2e-09,0
-1.16e-09,0
-1.12e-09,0
-1.08e-09,0
-1.04e-09,0
-1e-09,0
-9.6e-10,0
-9.2e-10,0
-8.8e-10,0
-8.4e-10,0
-8e-10,0
-7.6e-10,0
-7.2e-10,0
-6.8e-10,0
-6.4e-10,0
-6e-10,0
-5.6e-10,0
-5.2e-10,0
-4.8e-10,0
-4.4e-10,0
-4e-10,0
-3.6e-10,0
-3.2e-10,0
-2.8e-10,0
-2.4e-10,0
-2e-10,0
-1.6e-10,0
-1.2e-10,0
-8e-11,0
-4e-11,0
-1.28e-24,0
4e-11,0
8e-11,0
1.2e-10,0
1.6e-10,0
2e-10,0
2.4e-10,0
2.8e-10,0
3.2e-10,0
3.6e-10,0
4e-10,0
4.4e-10,0
4.8e-10,0
5.2e-10,0
5.6e-10,0
6e-10,0
6.4e-10,5
6.8e-10,2
7.2e-10,2
7.6e-10,2
8e-10,5
8.4e-10,6
8.8e-10,21
9.2e-10,12
9.6e-10,15
1e-09,29
1.04e-09,33
1.08e-09,30
1.12e-09,38
1.16e-09,33
1.2e-09,34
1.24e-09,64
1.28e-09,63
1.32e-09,60
1.36e-09,72
1.4e-09,67
1.44e-09,63
1.48e-09,64
1.52e-09,65
1.56e-09,56
1.6e-09,51
1.64e-09,50
1.68e-09,44
1.72e-09,41
1.76e-09,36
1.8e-09,18
1.84e-09,18
1.88e-09,17
1.92e-09,12
1.96e-09,6
2e-09,9
2.04e-09,6
2.08e-09,6
2.12e-09,5
2.16e-09,4
2.2e-09,0
2.24e-09,8
2.28e-09,6
2.32e-09,6
2.36e-09,5
2.4e-09,6
2.44e-09,11
2.48e-09,11
2.52e-09,10
2.56e-09,15
2.6e-09,27
2.64e-09,31
2.68e-09,31
2.72e-09,34
2.76e-09,44
2.8e-09,50
2.84e-09,62
2.88e-09,59
2.92e-09,86
2.96e-09,87
3e-09,118
3.04e-09,97
3.08e-09,118
3.12e-09,147
3.16e-09,117
3.2e-09,121
3.24e-09,121
3.28e-09,120
3.32e-09,108
3.36e-09,97
3.4e-09,87
3.44e-09,81
3.48e-09,65
3.52e-09,69
3.56e-09,47
3.6e-09,54
3.64e-09,42
3.68e-09,24
3.72e-09,23
3.76e-09,19
3.8e-09,15
3.84e-09,18
3.88e-09,17
3.92e-09,23
3.96e-09,14
4e-09,13
4.04e-09,16
4.08e-09,10
4.12e-09,11
4.16e-09,11
4.2e-09,15
4.24e-09,18
4.28e-09,32
4.32e-09,22
4.36e-09,33
4.4e-09,38
4.44e-09,34
4.48e-09,35
4.52e-09,43
4.56e-09,57
4.6e-09,87
4.64e-09,80
4.68e-09,86
4.72e-09,98
4.76e-09,107
4.8e-09,100
4.84e-09,110
4.88e-09,114
4.92e-09,123
4.96e-09,122
5e-09,109
5.04e-09,135
5.08e-09,106
5.12e-09,125
5.16e-09,96
5.2e-09,72
5.24e-09,74
5.28e-09,77
5.32e-09,45
5.36e-09,41
5.4e-09,46
5.44e-09,32
5.48e-09,32
5.52e-09,29
5.56e-09,23
5.6e-09,24
5.64e-09,20
5.68e-09,16
5.72e-09,17
5.76e-09,18
5.8e-09,25
5.84e-09,14
5.88e-09,23
5.92e-09,16
5.96e-09,24
6e-09,17
6.04e-09,26
6.08e-09,22
6.12e-09,26
6.16e-09,29
6.2e-09,40
6.24e-09,45
6.28e-09,38
6.32e-09,44
6.36e-09,48
6.4e-09,54
6.44e-09,56
6.48e-09,69
6.52e-09,53
6.56e-09,72
6.6e-09,79
6.64e-09,85
6.68e-09,86
6.72e-09,97
6.76e-09,83
6.8e-09,64
6.84e-09,84
6.88e-09,61
6.92e-09,72
6.96e-09,55
7e-09,53
7.04e-09,53
7.08e-09,48
7.12e-09,28
7.16e-09,25
7.2e-09,32
7.24e-09,36
7.28e-09,24
7.32e-09,19
7.36e-09,18
7.4e-09,20
7.44e-09,15
7.48e-09,11
7.52e-09,24
7.56e-09,15
7.6e-09,16
7.64e-09,10
7.68e-09,13
7.72e-09,12
7.76e-09,12
7.8e-09,17
7.84e-09,16
7.88e-09,22
7.92e-09,21
7.96e-09,23
8e-09,24
8.04e-09,25
8.08e-09,26
8.12e-09,26
8.16e-09,19
8.2e-09,34
8.24e-09,40
8.28e-09,34
8.32e-09,48
8.36e-09,45
8.4e-09,40
8.44e-09,42
8.48e-09,44
8.52e-09,55
8.56e-09,45
8.6e-09,47
8.64e-09,40
8.68e-09,36
8.72e-09,40
8.76e-09,27
8.8e-09,34
8.84e-09,23
8.88e-09,22
8.92e-09,16
8.96e-09,33
9e-09,14
9.04e-09,8
9.08e-09,15
9.12e-09,12
9.16e-09,10
9.2e-09,12
9.24e-09,10
9.28e-09,14
9.32e-09,9
9.36e-09,10
9.4e-09,14
9.44e-09,9
9.48e-09,16
9.52e-09,12
9.56e-09,17
9.6e-09,6
9.64e-09,16
9.68e-09,12
9.72e-09,8
9.76e-09,8
9.8e-09,17
9.84e-09,6
9.88e-09,12
9.92e-09,7
9.96e-09,12
1e-08,19
1.004e-08,8
1.008e-08,17
1.012e-08,16
1.016e-08,23
1.02e-08,14
1.024e-08,25
1.028e-08,19
1.032e-08,24
1.036e-08,22
1.04e-08,15
1.044e-08,23
1.048e-08,25
1.052e-08,9
1.056e-08,11
1.06e-08,13
1.064e-08,10
1.068e-08,6
1.072e-08,15
1.076e-08,12
1.08e-08,2
1.084e-08,3
1.088e-08,1
1.092e-08,6
1.096e-08,9
1.1e-08,8
1.104e-08,4
1.108e-08,7
1.112e-08,5
1.116e-08,5
1.12e-08,3
1.124e-08,8
1.128e-08,6
1.132e-08,2
1.136e-08,4
1.14e-08,2
1.144e-08,3
1.148e-08,6
1.152e-08,4
1.156e-08,2
1.16e-08,7
1.164e-08,4
1.168e-08,6
1.172e-08,9
1.176e-08,3
1.18e-08,10
1.184e-08,6
1.188e-08,7
1.192e-08,5
1.196e-08,7
1.2e-08,3
1.204e-08,14
1.208e-08,9
1.212e-08,5
1.216e-08,4
1.22e-08,4
1.224e-08,5
1.228e-08,4
1.232e-08,5
1.236e-08,4
1.24e-08,4
