#1,01-Jan-2009 02:07:11,0                 
-7.9e-09,0
-7.8e-09,0
-7.7e-09,0
-7.6e-09,0
-7.5e-09,0
-7.4e-09,0
-7.3e-09,0
-7.2e-09,0
-7.1e-09,0
-7e-09,0
-6.9e-09,0
-6.8e-09,0
-6.7e-09,0
-6.6e-09,0
-6.5e-09,0
-6.4e-09,0
-6.3e-09,0
-6.2e-09,0
-6.1e-09,0
-6e-09,0
-5.9e-09,0
-5.8e-09,0
-5.7e-09,0
-5.6e-09,0
-5.5e-09,0
-5.4e-09,0
-5.3e-09,0
-5.2e-09,0
-5.1e-09,0
-5e-09,0
-4.9e-09,0
-4.8e-09,0
-4.7e-09,0
-4.6e-09,0
-4.5e-09,0
-4.4e-09,0
-4.3e-09,0
-4.2e-09,0
-4.1e-09,0
-4e-09,0
-3.9e-09,0
-3.8e-09,0
-3.7e-09,0
-3.6e-09,0
-3.5e-09,0
-3.4e-09,0
-3.3e-09,0
-3.2e-09,0
-3.1e-09,0
-3e-09,0
-2.9e-09,0
-2.8e-09,0
-2.7e-09,0
-2.6e-09,0
-2.5e-09,0
-2.4e-09,0
-2.3e-09,0
-2.2e-09,0
-2.1e-09,0
-2e-09,0
-1.9e-09,0
-1.8e-09,0
-1.7e-09,0
-1.6e-09,0
-1.5e-09,0
-1.4e-09,0
-1.3e-09,0
-1.2e-09,0
-1.1e-09,0
-1e-09,0
-9e-10,0
-8e-10,0
-7e-10,0
-6e-10,0
-5e-10,0
-4e-10,0
-3e-10,0
-2e-10,0
-1e-10,0
3.179e-24,0
1e-10,0
2e-10,0
3e-10,0
4e-10,0
5e-10,0
6e-10,0
7e-10,0
8e-10,0
9e-10,0
1e-09,0
1.1e-09,0
1.2e-09,0
1.3e-09,0
1.4e-09,0
1.5e-09,6
1.6e-09,4
1.7e-09,12
1.8e-09,20
1.9e-09,41
2e-09,52
2.1e-09,79
2.2e-09,116
2.3e-09,103
2.4e-09,98
2.5e-09,87
2.6e-09,60
2.7e-09,48
2.8e-09,25
2.9e-09,11
3e-09,2
3.1e-09,4
3.2e-09,2
3.3e-09,6
3.4e-09,3
3.5e-09,4
3.6e-09,4
3.7e-09,6
3.8e-09,3
3.9e-09,6
4e-09,4
4.1e-09,4
4.2e-09,11
4.3e-09,14
4.4e-09,14
4.5e-09,31
4.6e-09,48
4.7e-09,76
4.8e-09,106
4.9e-09,145
5e-09,163
5.1e-09,174
5.2e-09,168
5.3e-09,146
5.4e-09,153
5.5e-09,86
5.6e-09,68
5.7e-09,55
5.8e-09,35
5.9e-09,23
6e-09,25
6.1e-09,20
6.2e-09,19
6.3e-09,16
6.4e-09,19
6.5e-09,23
6.6e-09,22
6.7e-09,28
6.8e-09,25
6.9e-09,17
7e-09,24
7.1e-09,27
7.2e-09,29
7.3e-09,45
7.4e-09,59
7.5e-09,77
7.6e-09,112
7.7e-09,137
7.8e-09,156
7.9e-09,178
8e-09,154
8.1e-09,170
8.2e-09,128
8.3e-09,126
8.4e-09,82
8.5e-09,63
8.6e-09,48
8.7e-09,52
8.8e-09,36
8.9e-09,40
9e-09,39
9.1e-09,39
9.2e-09,30
9.3e-09,28
9.4e-09,42
9.5e-09,35
9.6e-09,28
9.7e-09,38
9.8e-09,38
9.9e-09,35
1e-08,33
1.01e-08,50
1.02e-08,60
1.03e-08,83
1.04e-08,93
1.05e-08,108
1.06e-08,140
1.07e-08,104
1.08e-08,131
1.09e-08,126
1.1e-08,126
1.11e-08,87
1.12e-08,67
1.13e-08,75
1.14e-08,57
1.15e-08,52
1.16e-08,42
1.17e-08,38
1.18e-08,44
1.19e-08,40
1.2e-08,35
1.21e-08,40
1.22e-08,45
1.23e-08,31
1.24e-08,30
1.25e-08,34
1.26e-08,38
1.27e-08,39
1.28e-08,41
1.29e-08,56
1.3e-08,37
1.31e-08,71
1.32e-08,57
1.33e-08,69
1.34e-08,92
1.35e-08,91
1.36e-08,79
1.37e-08,77
1.38e-08,78
1.39e-08,67
1.4e-08,78
1.41e-08,38
1.42e-08,44
1.43e-08,39
1.44e-08,39
1.45e-08,41
1.46e-08,44
1.47e-08,34
1.48e-08,40
1.49e-08,39
1.5e-08,36
1.51e-08,46
1.52e-08,43
1.53e-08,26
1.54e-08,26
1.55e-08,30
1.56e-08,35
1.57e-08,34
1.58e-08,44
1.59e-08,29
1.6e-08,36
1.61e-08,56
1.62e-08,50
1.63e-08,55
1.64e-08,46
1.65e-08,56
1.66e-08,48
1.67e-08,40
1.68e-08,40
1.69e-08,35
1.7e-08,34
1.71e-08,39
1.72e-08,25
1.73e-08,33
1.74e-08,19
1.75e-08,26
1.76e-08,18
1.77e-08,17
1.78e-08,14
1.79e-08,24
1.8e-08,22
1.81e-08,23
1.82e-08,17
1.83e-08,21
1.84e-08,21
1.85e-08,24
1.86e-08,13
1.87e-08,33
1.88e-08,27
1.89e-08,22
1.9e-08,29
1.91e-08,29
1.92e-08,34
1.93e-08,26
1.94e-08,25
1.95e-08,24
1.96e-08,27
1.97e-08,21
1.98e-08,17
1.99e-08,23
2e-08,14
2.01e-08,21
2.02e-08,19
2.03e-08,13
2.04e-08,16
2.05e-08,11
2.06e-08,10
2.07e-08,17
2.08e-08,13
2.09e-08,20
2.1e-08,15
2.11e-08,21
2.12e-08,12
2.13e-08,13
2.14e-08,9
2.15e-08,12
2.16e-08,13
2.17e-08,8
2.18e-08,17
2.19e-08,14
2.2e-08,12
2.21e-08,11
2.22e-08,15
2.23e-08,7
2.24e-08,12
2.25e-08,9
2.26e-08,13
2.27e-08,7
2.28e-08,3
2.29e-08,12
2.3e-08,8
2.31e-08,6
2.32e-08,6
2.33e-08,13
2.34e-08,6
2.35e-08,9
2.36e-08,4
2.37e-08,5
2.38e-08,3
2.39e-08,7
2.4e-08,4
2.41e-08,6
2.42e-08,3
2.43e-08,6
2.44e-08,3
2.45e-08,5
2.46e-08,8
2.47e-08,11
2.48e-08,11
2.49e-08,5
2.5e-08,4
2.51e-08,7
2.52e-08,7
2.53e-08,9
2.54e-08,8
2.55e-08,7
2.56e-08,4
2.57e-08,6
2.58e-08,7
2.59e-08,9
2.6e-08,1
2.61e-08,3
2.62e-08,4
2.63e-08,2
2.64e-08,3
2.65e-08,4
2.66e-08,5
2.67e-08,4
2.68e-08,2
2.69e-08,2
2.7e-08,3
2.71e-08,5
2.72e-08,2
2.73e-08,3
2.74e-08,3
2.75e-08,2
2.76e-08,3
2.77e-08,3
2.78e-08,3
2.79e-08,2
2.8e-08,5
2.81e-08,3
2.82e-08,3
2.83e-08,3
2.84e-08,5
2.85e-08,2
2.86e-08,0
2.87e-08,2
2.88e-08,2
2.89e-08,2
2.9e-08,2
2.91e-08,1
2.92e-08,0
2.93e-08,1
2.94e-08,4
2.95e-08,2
2.96e-08,1
2.97e-08,0
2.98e-08,1
2.99e-08,1
3e-08,4
3.01e-08,1
3.02e-08,1
3.03e-08,1
3.04e-08,0
3.05e-08,4
3.06e-08,0
3.07e-08,3
3.08e-08,1
3.09e-08,0
3.1e-08,1
3.11e-08,0
3.12e-08,1
3.13e-08,1
3.14e-08,3
3.15e-08,0
3.16e-08,1
3.17e-08,0
3.18e-08,0
3.19e-08,2
3.2e-08,1
3.21e-08,0
3.22e-08,1
3.23e-08,1
3.24e-08,1
3.25e-08,0
3.26e-08,1
3.27e-08,0
3.28e-08,1
3.29e-08,0
3.3e-08,0
3.31e-08,0
3.32e-08,0
3.33e-08,2
3.34e-08,1
3.35e-08,0
3.36e-08,0
3.37e-08,0
3.38e-08,0
3.39e-08,0
3.4e-08,0
3.41e-08,0
3.42e-08,0
3.43e-08,0
3.44e-08,2
3.45e-08,0
3.46e-08,1
3.47e-08,1
3.48e-08,0
3.49e-08,0
3.5e-08,0
3.51e-08,0
3.52e-08,0
3.53e-08,0
3.54e-08,0
3.55e-08,0
3.56e-08,0
3.57e-08,0
3.58e-08,0
3.59e-08,0
3.6e-08,1
3.61e-08,0
3.62e-08,0
3.63e-08,0
3.64e-08,0
